DATA,HORA,USUARIO,MODULO,OPERACAO,CONTROLE,PRODUTO,CLIENTE
2023-09-26,0828,1,PESPRO,Alt 1558-. nome res. Prc venda,,,
2023-09-26,0828,1,PESPRO,Fim Alt 1558-.,,,
2023-09-26,0829,1,PESPRO,Ini Alt 1998-GRAMPO P/MARC02,,,
2023-09-26,0829,1,PESPRO,Alt 1998-GRAMPO P/MARC02 nome res.,,,
2023-09-26,0829,1,PESPRO,Fim Alt 1998-GRAMPO P/MARC02,,,
2023-09-26,0830,1,PESPRO,Ini Alt 1554-ROLDANA CARR.10,,,
2023-09-26,0830,1,PESPRO,Alt 1554-ROLDANA CARR.10 Prc venda,,,
2023-09-26,0830,1,PESPRO,Fim Alt 1554-ROLDANA CARR.10,,,
2023-09-26,0830,1,PESPRO,Ini Alt 1555-ROLDANA CARR.12,,,
2023-09-26,0830,1,PESPRO,Alt 1555-ROLDANA CARR.12 Prc venda,,,
2023-09-26,0830,1,PESPRO,Fim Alt 1555-ROLDANA CARR.12,,,
2023-09-26,0830,1,PESPRO,Ini Alt 1556-ROLDANA CARR.14,,,
2023-09-26,0830,1,PESPRO,Alt 1556-ROLDANA CARR.14 Prc venda,,,
2023-09-26,0830,1,PESPRO,Fim Alt 1556-ROLDANA CARR.14,,,
2023-09-26,0830,1,PESPRO,Ini Alt 1285-NIVEL ALUM.40,,,
2023-09-26,0830,1,PESPRO,Alt 1285-NIVEL ALUM.40 Prc venda,,,
2023-09-26,0830,1,PESPRO,Fim Alt 1285-NIVEL ALUM.40,,,
2023-09-26,0831,1,PESPRO,Ini Alt 1286-NIVEL MADEIRA35,,,
2023-09-26,0831,1,PESPRO,Alt 1286-NIVEL MADEIRA35 nome res.,,,
2023-09-26,0831,1,PESPRO,Fim Alt 1286-NIVEL MADEIRA35,,,
2023-09-26,0831,1,PESPRO,Ini Alt 1445-PREGO ACO 15X15,,,
2023-09-26,0831,1,PESPRO,Alt 1445-PREGO ACO 15X15 Prc venda,,,
2023-09-26,0831,1,PESPRO,Fim Alt 1445-PREGO ACO 15X15,,,
2023-09-26,0847,1,PESPRO,Ini Alt 1584-.,,,
2023-09-26,0847,1,PESPRO,Alt 1584-. nome res. Prc venda,,,
2023-09-26,0847,1,PESPRO,Fim Alt 1584-.,,,
2023-09-26,0849,1,PESPRO,Ini Alt 528-COMPOND ADESIVO,,,
2023-09-26,0849,1,PESPRO,Alt 528-COMPOND ADESIVO nome res.,,,
2023-09-26,0849,1,PESPRO,Fim Alt 528-COMPOND ADESIVO,,,
2023-09-26,0852,1,PESPRO,Ini Alt 71-ARGAMASSA AC-1,,,
2023-09-26,0852,1,PESPRO,Alt 71-ARGAMASSA AC-1 Prc venda,,,
2023-09-26,0852,1,PESPRO,Fim Alt 71-ARGAMASSA AC-1,,,
2023-09-26,0852,1,PESPRO,Ini Alt 73-ARGA ACIII CINZ,,,
2023-09-26,0852,1,PESPRO,Alt 73-ARGA ACIII CINZ Prc venda,,,
2023-09-26,0852,1,PESPRO,Fim Alt 73-ARGA ACIII CINZ,,,
2023-09-26,0852,1,PESPRO,Ini Alt 765-MASSA PRONTA,,,
2023-09-26,0852,1,PESPRO,Alt 765-MASSA PRONTA Prc venda,,,
2023-09-26,0852,1,PESPRO,Fim Alt 765-MASSA PRONTA,,,
2023-09-27,0655,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-09-28,0647,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-09-29,0612,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-10-02,0658,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-10-03,0717,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-10-03,0918,1,PESPRO,Ini Alt 329-QUADRO DISJ.12,,,
2023-10-03,0918,1,PESPRO,Alt 329-QUADRO DISJ.12 Prc venda,,,
2023-10-03,0918,1,PESPRO,Fim Alt 329-QUADRO DISJ.12,,,
2023-10-03,0918,1,PESPRO,Ini Alt 1579-SELATRINCA,,,
2023-10-03,0918,1,PESPRO,Alt 1579-SELATRINCA Prc venda,,,
2023-10-03,0918,1,PESPRO,Fim Alt 1579-SELATRINCA,,,
2023-10-03,0918,1,PESPRO,Ini Alt 1228-MARTELO BORR.60,,,
2023-10-03,0918,1,PESPRO,Alt 1228-MARTELO BORR.60 Prc venda,,,
2023-10-03,0918,1,PESPRO,Fim Alt 1228-MARTELO BORR.60,,,
2023-10-03,0918,1,PESPRO,Ini Alt 796-ESQUADRO PVC,,,
2023-10-03,0918,1,PESPRO,Alt 796-ESQUADRO PVC Prc venda,,,
2023-10-03,0918,1,PESPRO,Fim Alt 796-ESQUADRO PVC,,,
2023-10-03,0919,1,PESPRO,Ini Alt 878-FIO PAR.2X1.0,,,
2023-10-03,0919,1,PESPRO,Alt 878-FIO PAR.2X1.0 Prc venda,,,
2023-10-03,0919,1,PESPRO,Fim Alt 878-FIO PAR.2X1.0,,,
2023-10-03,0919,1,PESPRO,Ini Alt 2031-PNEU P/CARRINHO,,,
2023-10-03,0919,1,PESPRO,Alt 2031-PNEU P/CARRINHO Prc venda,,,
2023-10-03,0919,1,PESPRO,Fim Alt 2031-PNEU P/CARRINHO,,,
2023-10-03,0919,1,PESPRO,Ini Alt 887-FIO P/FONE 2PAR,,,
2023-10-03,0919,1,PESPRO,Alt 887-FIO P/FONE 2PAR Prc venda,,,
2023-10-03,0919,1,PESPRO,Fim Alt 887-FIO P/FONE 2PAR,,,
2023-10-03,0919,1,PESPRO,Ini Alt 1706-TEE ESGOTO 3X2,,,
2023-10-03,0919,1,PESPRO,Alt 1706-TEE ESGOTO 3X2 Prc venda,,,
2023-10-03,0919,1,PESPRO,Fim Alt 1706-TEE ESGOTO 3X2,,,
2023-10-03,0920,1,PESPRO,Ini Alt 2189-CHAVE INGLESA12,,,
2023-10-03,0920,1,PESPRO,Alt 2189-CHAVE INGLESA12 Prc venda,,,
2023-10-03,0920,1,PESPRO,Fim Alt 2189-CHAVE INGLESA12,,,
2023-10-03,0920,1,PESPRO,Ini Alt 1608-SERROTE PRATA22,,,
2023-10-03,0920,1,PESPRO,Alt 1608-SERROTE PRATA22 Prc venda,,,
2023-10-03,0920,1,PESPRO,Fim Alt 1608-SERROTE PRATA22,,,
2023-10-03,0920,1,PESPRO,Ini Alt 1607-SERROTE HOBBY18,,,
2023-10-03,0920,1,PESPRO,Alt 1607-SERROTE HOBBY18 Prc venda,,,
2023-10-03,0920,1,PESPRO,Fim Alt 1607-SERROTE HOBBY18,,,
2023-10-04,0646,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-10-04,1232,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-10-04,1336,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-10-05,0649,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-10-06,0611,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-10-07,0629,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-10-07,1245,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-10-09,0708,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-10-10,0707,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-10-11,0549,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-10-11,0807,1,PESPRO,Ini Alt 132-BARRAMENTO BIP.,,,
2023-10-11,0808,1,PESPRO,Alt 132-BARRAMENTO BIP. Prc venda,,,
2023-10-11,0808,1,PESPRO,Fim Alt 132-BARRAMENTO BIP.,,,
2023-10-11,0808,1,PESPRO,Ini Alt 723-DISJ.DIN 1P63A,,,
2023-10-11,0808,1,PESPRO,Alt 723-DISJ.DIN 1P63A Prc venda,,,
2023-10-11,0808,1,PESPRO,Fim Alt 723-DISJ.DIN 1P63A,,,
2023-10-11,0808,1,PESPRO,Ini Alt 1797-TRENA 5M EMBORR,,,
2023-10-11,0808,1,PESPRO,Alt 1797-TRENA 5M EMBORR Prc venda,,,
2023-10-11,0808,1,PESPRO,Fim Alt 1797-TRENA 5M EMBORR,,,
2023-10-11,0809,1,PESPRO,Ini Alt 1118-DESEMP.PVC BORR,,,
2023-10-11,0809,1,PESPRO,Alt 1118-DESEMP.PVC BORR nome res. Prc venda,,,
2023-10-11,0809,1,PESPRO,Fim Alt 1118-DESEMP.PVC BORR,,,
2023-10-11,0809,1,PESPRO,Ini Alt 856-FERRO DE SOLDA,,,
2023-10-11,0809,1,PESPRO,Alt 856-FERRO DE SOLDA Prc venda,,,
2023-10-11,0809,1,PESPRO,Fim Alt 856-FERRO DE SOLDA,,,
2023-10-11,1301,1,PESPRO,Ini Alt 1068-.,,,
2023-10-11,1301,1,PESPRO,Alt 1068-. nome res. Prc venda,,,
2023-10-11,1301,1,PESPRO,Fim Alt 1068-.,,,
2023-10-11,1302,1,PESPRO,Ini Alt 1069-.,,,
2023-10-11,1302,1,PESPRO,Alt 1069-. nome res. Prc venda,,,
2023-10-11,1302,1,PESPRO,Fim Alt 1069-.,,,
2023-10-13,0701,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-10-13,0826,1,PESPRO,Ini Alt 1762-ESMAL.SINT.225M,,,
2023-10-13,0826,1,PESPRO,Alt 1762-ESMAL.SINT.225M Prc venda,,,
2023-10-13,0826,1,PESPRO,Fim Alt 1762-ESMAL.SINT.225M,,,
2023-10-13,1025,1,PESPRO,Ini Alt 2219-DISJ.DIN 2P80A,,,
2023-10-13,1025,1,PESPRO,Alt 2219-DISJ.DIN 2P80A Prc venda,,,
2023-10-13,1025,1,PESPRO,Fim Alt 2219-DISJ.DIN 2P80A,,,
2023-10-14,0827,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-10-16,0620,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-10-17,0627,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-10-17,0829,1,PESPRO,Ini Alt 2099-VIAPLUS 5000 CX,,,
2023-10-17,0829,1,PESPRO,Alt 2099-VIAPLUS 5000 CX Prc venda,,,
2023-10-17,0829,1,PESPRO,Fim Alt 2099-VIAPLUS 5000 CX,,,
2023-10-17,0829,1,PESPRO,Ini Alt 2264-KIT VARAL COMPL,,,
2023-10-17,0829,1,PESPRO,Alt 2264-KIT VARAL COMPL Prc venda,,,
2023-10-17,0829,1,PESPRO,Fim Alt 2264-KIT VARAL COMPL,,,
2023-10-17,0830,1,PESPRO,Ini Alt 843-FECH.TRAVA LAT.,,,
2023-10-17,0830,1,PESPRO,Alt 843-FECH.TRAVA LAT. Prc venda,,,
2023-10-17,0830,1,PESPRO,Fim Alt 843-FECH.TRAVA LAT.,,,
2023-10-17,0830,1,PESPRO,Ini Alt 356-CANAL.40X2M C/A,,,
2023-10-17,0830,1,PESPRO,Alt 356-CANAL.40X2M C/A Prc venda,,,
2023-10-17,0830,1,PESPRO,Fim Alt 356-CANAL.40X2M C/A,,,
2023-10-17,0830,1,PESPRO,Ini Alt 549-COND.GALVAN.1/2,,,
2023-10-17,0830,1,PESPRO,Alt 549-COND.GALVAN.1/2 Prc venda,,,
2023-10-17,0830,1,PESPRO,Fim Alt 549-COND.GALVAN.1/2,,,
2023-10-17,0830,1,PESPRO,Ini Alt 550-COND.GALVAN.3/4,,,
2023-10-17,0830,1,PESPRO,Alt 550-COND.GALVAN.3/4 Prc venda,,,
2023-10-17,0830,1,PESPRO,Fim Alt 550-COND.GALVAN.3/4,,,
2023-10-17,0831,1,PESPRO,Ini Alt 1321-PASTA P/SOLDA,,,
2023-10-17,0831,1,PESPRO,Alt 1321-PASTA P/SOLDA Prc venda,,,
2023-10-17,0831,1,PESPRO,Fim Alt 1321-PASTA P/SOLDA,,,
2023-10-18,0652,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-10-19,0638,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-10-20,0646,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-10-23,0636,1,TROUSU,Tentativa de acesso ao usuario  1-SISTEMA com senha SEMJA,,,
2023-10-23,0636,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-10-23,0847,1,PESPRO,Ini Alt 496-JOGO CHAVE TORX,,,
2023-10-23,0847,1,PESPRO,Alt 496-JOGO CHAVE TORX Prc venda,,,
2023-10-23,0847,1,PESPRO,Fim Alt 496-JOGO CHAVE TORX,,,
2023-10-24,0610,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-10-24,1027,1,PESPRO,Ini Alt 1197-MADEIRITE 10,,,
2023-10-24,1027,1,PESPRO,Alt 1197-MADEIRITE 10 Prc venda,,,
2023-10-24,1027,1,PESPRO,Fim Alt 1197-MADEIRITE 10,,,
2023-10-24,1028,1,PESPRO,Ini Alt 1196-MADEIRITE 06,,,
2023-10-24,1028,1,PESPRO,Alt 1196-MADEIRITE 06 Prc venda,,,
2023-10-24,1028,1,PESPRO,Fim Alt 1196-MADEIRITE 06,,,
2023-10-24,1241,1,PESPRO,Ini Alt 262-ACABAM.C50 11/2,,,
2023-10-24,1241,1,PESPRO,Alt 262-ACABAM.C50 11/2 Prc venda,,,
2023-10-24,1241,1,PESPRO,Fim Alt 262-ACABAM.C50 11/2,,,
2023-10-24,1242,1,PESPRO,Ini Alt 261-ACABAM.C50 3/4,,,
2023-10-24,1242,1,PESPRO,Alt 261-ACABAM.C50 3/4 Prc venda,,,
2023-10-24,1242,1,PESPRO,Fim Alt 261-ACABAM.C50 3/4,,,
2023-10-24,1242,1,PESPRO,Ini Alt 2097-MEC.MVS S/CAST.,,,
2023-10-24,1242,1,PESPRO,Alt 2097-MEC.MVS S/CAST. Prc venda,,,
2023-10-24,1242,1,PESPRO,Fim Alt 2097-MEC.MVS S/CAST.,,,
2023-10-25,0718,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-10-26,1149,1,PESPRO,Ini Alt 672-CURVA MAR.11/2,,,
2023-10-26,1149,1,PESPRO,Alt 672-CURVA MAR.11/2 Prc venda,,,
2023-10-26,1149,1,PESPRO,Fim Alt 672-CURVA MAR.11/2,,,
2023-10-27,0629,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-10-27,0630,1,PESPRO,Ini Alt 920-FITA MULT.90,,,
2023-10-27,0630,1,PESPRO,Alt 920-FITA MULT.90 Prc venda,,,
2023-10-27,0630,1,PESPRO,Fim Alt 920-FITA MULT.90,,,
2023-10-27,0630,1,PESPRO,Ini Alt 2120-TELHA AM183X110,,,
2023-10-27,0630,1,PESPRO,Alt 2120-TELHA AM183X110 Prc venda,,,
2023-10-27,0630,1,PESPRO,Fim Alt 2120-TELHA AM183X110,,,
2023-10-30,0627,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-10-30,1351,1,PESPRO,Ini Alt 60-ADITIVO PLASTIF,,,
2023-10-30,1351,1,PESPRO,Alt 60-ADITIVO PLASTIF Prc venda,,,
2023-10-30,1351,1,PESPRO,Fim Alt 60-ADITIVO PLASTIF,,,
2023-10-31,0631,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-11-01,0644,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-11-03,0640,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-11-03,0821,1,PESPRO,Ini Alt 203-BROCA WIDEA 05,,,
2023-11-03,0821,1,PESPRO,Alt 203-BROCA WIDEA 05 Prc venda,,,
2023-11-03,0821,1,PESPRO,Fim Alt 203-BROCA WIDEA 05,,,
2023-11-03,0821,1,PESPRO,Ini Alt 204-BROCA WIDEA 06,,,
2023-11-03,0821,1,PESPRO,Alt 204-BROCA WIDEA 06 Prc venda,,,
2023-11-03,0821,1,PESPRO,Fim Alt 204-BROCA WIDEA 06,,,
2023-11-03,0822,1,PESPRO,Ini Alt 1802-.,,,
2023-11-03,0822,1,PESPRO,Alt 1802-. nome res. Prc venda,,,
2023-11-03,0822,1,PESPRO,Fim Alt 1802-.,,,
2023-11-03,0822,1,PESPRO,Ini Alt 1176-LUVA MAR.11/4,,,
2023-11-03,0822,1,PESPRO,Alt 1176-LUVA MAR.11/4 Prc venda,,,
2023-11-03,0822,1,PESPRO,Fim Alt 1176-LUVA MAR.11/4,,,
2023-11-03,0823,1,PESPRO,Ini Alt 2222-FERROX,,,
2023-11-03,0823,1,PESPRO,Alt 2222-FERROX Prc venda,,,
2023-11-03,0823,1,PESPRO,Fim Alt 2222-FERROX,,,
2023-11-03,0823,1,PESPRO,Ini Alt 758-EMENDA M.3/8LAT,,,
2023-11-03,0823,1,PESPRO,Alt 758-EMENDA M.3/8LAT Prc venda,,,
2023-11-03,0823,1,PESPRO,Fim Alt 758-EMENDA M.3/8LAT,,,
2023-11-03,0824,1,PESPRO,Ini Alt 1655-.,,,
2023-11-03,0824,1,PESPRO,Alt 1655-. nome res. Prc venda,,,
2023-11-03,0824,1,PESPRO,Fim Alt 1655-.,,,
2023-11-03,0825,1,PESPRO,Ini Alt 1800-.,,,
2023-11-03,0825,1,PESPRO,Alt 1800-. nome res. Prc venda,,,
2023-11-03,0825,1,PESPRO,Fim Alt 1800-.,,,
2023-11-03,0825,1,PESPRO,Ini Alt 1201-MANG.CRIST.3/8,,,
2023-11-03,0825,1,PESPRO,Alt 1201-MANG.CRIST.3/8 Prc venda,,,
2023-11-03,0825,1,PESPRO,Fim Alt 1201-MANG.CRIST.3/8,,,
2023-11-03,0825,1,PESPRO,Ini Alt 1333-PICARETA S/CABO,,,
2023-11-03,0825,1,PESPRO,Alt 1333-PICARETA S/CABO Prc venda,,,
2023-11-03,0825,1,PESPRO,Fim Alt 1333-PICARETA S/CABO,,,
2023-11-03,0835,1,PESPRO,Ini Alt 1801-.,,,
2023-11-03,0835,1,PESPRO,Alt 1801-. nome res. Prc venda,,,
2023-11-03,0835,1,PESPRO,Fim Alt 1801-.,,,
2023-11-03,0837,1,PESPRO,Ini Alt 1801-PILHA ALCAL.9V,,,
2023-11-03,0837,1,PESPRO,Alt 1801-PILHA ALCAL.9V nome res.,,,
2023-11-03,0837,1,PESPRO,Fim Alt 1801-PILHA ALCAL.9V,,,
2023-11-03,0839,1,PESPRO,Ini Alt 1338-PILHA BATER.9V,,,
2023-11-03,0839,1,PESPRO,Alt 1338-PILHA BATER.9V nome res. Prc venda,,,
2023-11-03,0839,1,PESPRO,Fim Alt 1338-PILHA BATER.9V,,,
2023-11-03,0853,1,PESPRO,Ini Alt 1053-LAMPADA LED 50W,,,
2023-11-03,0853,1,PESPRO,Alt 1053-LAMPADA LED 50W Prc venda,,,
2023-11-03,0853,1,PESPRO,Fim Alt 1053-LAMPADA LED 50W,,,
2023-11-03,0853,1,PESPRO,Ini Alt 2085-LAMP.LED A.F30W,,,
2023-11-03,0853,1,PESPRO,Alt 2085-LAMP.LED A.F30W Prc venda,,,
2023-11-03,0853,1,PESPRO,Fim Alt 2085-LAMP.LED A.F30W,,,
2023-11-03,0853,1,PESPRO,Ini Alt 2084-LAMP.LED.A.F20W,,,
2023-11-03,0853,1,PESPRO,Alt 2084-LAMP.LED.A.F20W Prc venda,,,
2023-11-03,0853,1,PESPRO,Fim Alt 2084-LAMP.LED.A.F20W,,,
2023-11-03,1117,1,PESPRO,Ini Alt 387-CAP ESG. 150,,,
2023-11-03,1117,1,PESPRO,Alt 387-CAP ESG. 150 Prc venda,,,
2023-11-03,1117,1,PESPRO,Fim Alt 387-CAP ESG. 150,,,
2023-11-04,0756,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-11-06,0702,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-11-06,1454,1,PESPRO,Ini Alt 1237-MASSA COR.LATA,,,
2023-11-06,1454,1,PESPRO,Alt 1237-MASSA COR.LATA Prc venda,,,
2023-11-06,1454,1,PESPRO,Fim Alt 1237-MASSA COR.LATA,,,
2023-11-07,0607,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-11-07,0730,1,PESPRO,Ini Alt 1984-SUPERD.4T FAME,,,
2023-11-07,0730,1,PESPRO,Alt 1984-SUPERD.4T FAME Prc venda,,,
2023-11-07,0730,1,PESPRO,Fim Alt 1984-SUPERD.4T FAME,,,
2023-11-07,0731,1,PESPRO,Ini Alt 1636-SOQUETE LOUCA,,,
2023-11-07,0731,1,PESPRO,Alt 1636-SOQUETE LOUCA Prc venda,,,
2023-11-07,0731,1,PESPRO,Fim Alt 1636-SOQUETE LOUCA,,,
2023-11-07,0731,1,PESPRO,Ini Alt 1637-SOQUETE LOUCA,,,
2023-11-07,0731,1,PESPRO,Alt 1637-SOQUETE LOUCA Prc venda,,,
2023-11-07,0731,1,PESPRO,Fim Alt 1637-SOQUETE LOUCA,,,
2023-11-07,0731,1,PESPRO,Ini Alt 1847-UNIAO 11/4 MARR,,,
2023-11-07,0731,1,PESPRO,Alt 1847-UNIAO 11/4 MARR Prc venda,,,
2023-11-07,0731,1,PESPRO,Fim Alt 1847-UNIAO 11/4 MARR,,,
2023-11-07,0732,1,PESPRO,Ini Alt 1985-.,,,
2023-11-07,0732,1,PESPRO,Alt 1985-. nome res. Prc venda,,,
2023-11-07,0732,1,PESPRO,Fim Alt 1985-.,,,
2023-11-07,0733,1,PESPRO,Ini Alt 1986-........,,,
2023-11-07,0733,1,PESPRO,Alt 1986-........ nome res. Prc venda,,,
2023-11-07,0733,1,PESPRO,Fim Alt 1986-........,,,
2023-11-07,0733,1,PESPRO,Ini Alt 1330-PENEIRA CAL,,,
2023-11-07,0733,1,PESPRO,Alt 1330-PENEIRA CAL Prc venda,,,
2023-11-07,0733,1,PESPRO,Fim Alt 1330-PENEIRA CAL,,,
2023-11-07,0733,1,PESPRO,Ini Alt 1331-PENEIRA AREIA,,,
2023-11-07,0733,1,PESPRO,Alt 1331-PENEIRA AREIA Prc venda,,,
2023-11-07,0733,1,PESPRO,Fim Alt 1331-PENEIRA AREIA,,,
2023-11-07,0733,1,PESPRO,Ini Alt 1332-PENEIRA FEIJAO,,,
2023-11-07,0733,1,PESPRO,Alt 1332-PENEIRA FEIJAO Prc venda,,,
2023-11-07,0733,1,PESPRO,Fim Alt 1332-PENEIRA FEIJAO,,,
2023-11-07,0733,1,PESPRO,Ini Alt 1062-LAVATORIO,,,
2023-11-07,0733,1,PESPRO,Alt 1062-LAVATORIO Prc venda,,,
2023-11-07,0733,1,PESPRO,Fim Alt 1062-LAVATORIO,,,
2023-11-07,0734,1,PESPRO,Ini Alt 2255-REP.HIDRA AC.SI,,,
2023-11-07,0734,1,PESPRO,Alt 2255-REP.HIDRA AC.SI Prc venda,,,
2023-11-07,0734,1,PESPRO,Fim Alt 2255-REP.HIDRA AC.SI,,,
2023-11-07,0734,1,PESPRO,Ini Alt 1640-SOQUETE LUSTRE,,,
2023-11-07,0734,1,PESPRO,Alt 1640-SOQUETE LUSTRE Prc venda,,,
2023-11-07,0734,1,PESPRO,Fim Alt 1640-SOQUETE LUSTRE,,,
2023-11-07,0734,1,PESPRO,Ini Alt 1988-MAXI DUCHA LORE,,,
2023-11-07,0734,1,PESPRO,Alt 1988-MAXI DUCHA LORE Prc venda,,,
2023-11-07,0734,1,PESPRO,Fim Alt 1988-MAXI DUCHA LORE,,,
2023-11-08,0623,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-11-08,0909,1,PESPRO,Ini Alt 1753-MASSA F12,,,
2023-11-08,0909,1,PESPRO,Alt 1753-MASSA F12 Prc venda,,,
2023-11-08,0909,1,PESPRO,Fim Alt 1753-MASSA F12,,,
2023-11-08,1343,1,PESPRO,Ini Alt 524-COLORGIM OURO,,,
2023-11-08,1343,1,PESPRO,Alt 524-COLORGIM OURO Prc venda,,,
2023-11-08,1343,1,PESPRO,Fim Alt 524-COLORGIM OURO,,,
2023-11-08,1343,1,PESPRO,Ini Alt 525-COLORGIM PRATA,,,
2023-11-08,1343,1,PESPRO,Alt 525-COLORGIM PRATA Prc venda,,,
2023-11-08,1343,1,PESPRO,Fim Alt 525-COLORGIM PRATA,,,
2023-11-08,1344,1,PESPRO,Ini Alt 526-COLORGIM CORES,,,
2023-11-08,1344,1,PESPRO,Alt 526-COLORGIM CORES Prc venda,,,
2023-11-08,1344,1,PESPRO,Fim Alt 526-COLORGIM CORES,,,
2023-11-08,1344,1,PESPRO,Ini Alt 1330-PENEIRA CAL,,,
2023-11-08,1344,1,PESPRO,Alt 1330-PENEIRA CAL Prc venda,,,
2023-11-08,1344,1,PESPRO,Fim Alt 1330-PENEIRA CAL,,,
2023-11-08,1344,1,PESPRO,Ini Alt 1331-PENEIRA AREIA,,,
2023-11-08,1344,1,PESPRO,Alt 1331-PENEIRA AREIA Prc venda,,,
2023-11-08,1344,1,PESPRO,Fim Alt 1331-PENEIRA AREIA,,,
2023-11-08,1344,1,PESPRO,Ini Alt 1332-PENEIRA FEIJAO,,,
2023-11-08,1344,1,PESPRO,Alt 1332-PENEIRA FEIJAO Prc venda,,,
2023-11-08,1344,1,PESPRO,Fim Alt 1332-PENEIRA FEIJAO,,,
2023-11-08,1345,1,PESPRO,Ini Alt 1000-INTER.SIMP.C/ES,,,
2023-11-08,1345,1,PESPRO,Alt 1000-INTER.SIMP.C/ES Prc venda,,,
2023-11-08,1345,1,PESPRO,Fim Alt 1000-INTER.SIMP.C/ES,,,
2023-11-08,1345,1,PESPRO,Ini Alt 1765-TOMADA 4X2 10A,,,
2023-11-08,1345,1,PESPRO,Alt 1765-TOMADA 4X2 10A Prc venda,,,
2023-11-08,1345,1,PESPRO,Fim Alt 1765-TOMADA 4X2 10A,,,
2023-11-08,1345,1,PESPRO,Ini Alt 1766-TOMADA 4X2 20A,,,
2023-11-08,1345,1,PESPRO,Alt 1766-TOMADA 4X2 20A Prc venda,,,
2023-11-08,1345,1,PESPRO,Fim Alt 1766-TOMADA 4X2 20A,,,
2023-11-08,1350,1,PESPRO,Ini Alt 527-COLORGIM A.TEMP,,,
2023-11-08,1350,1,PESPRO,Alt 527-COLORGIM A.TEMP Prc venda,,,
2023-11-08,1350,1,PESPRO,Fim Alt 527-COLORGIM A.TEMP,,,
2023-11-08,1443,1,PESPRO,Ini Alt 1897-VERNIZ 900ML,,,
2023-11-08,1443,1,PESPRO,Alt 1897-VERNIZ 900ML Prc venda,,,
2023-11-08,1443,1,PESPRO,Fim Alt 1897-VERNIZ 900ML,,,
2023-11-09,0638,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-11-10,0658,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-11-10,1424,1,PESPRO,Ini Alt 2107-ESCADA EXT.9D,,,
2023-11-10,1424,1,PESPRO,Alt 2107-ESCADA EXT.9D Prc venda,,,
2023-11-10,1424,1,PESPRO,Fim Alt 2107-ESCADA EXT.9D,,,
2023-11-11,0758,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-11-13,0630,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-11-14,0650,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2023-11-14,0755,1,PESPRO,Ini Alt 749-MANG.MAQ.SAI.LO,,,
2023-11-14,0755,1,PESPRO,Alt 749-MANG.MAQ.SAI.LO Prc venda,,,
2023-11-14,0755,1,PESPRO,Fim Alt 749-MANG.MAQ.SAI.LO,,,
2023-11-14,0755,1,PESPRO,Ini Alt 312-CADEADO P/MOTO,,,
2023-11-14,0755,1,PESPRO,Alt 312-CADEADO P/MOTO Prc venda,,,
2023-11-14,0755,1,PESPRO,Fim Alt 312-CADEADO P/MOTO,,,
2023-11-14,0756,1,PESPRO,Ini Alt 1519-REG.ESF.GAS,,,
2023-11-14,0756,1,PESPRO,Alt 1519-REG.ESF.GAS Prc venda,,,
