DATA,HORA,GRUPO,PRODUTO,CODIGO,QUANTIDADE,SALDO,UNITARIO,VENDEDOR,USUARIO,CONTROLE
2022-01-19,08:25,0,1990,3,1.000,,0.000,0,1,
2022-01-28,06:51,0,867,2,1.000,,0.000,0,1,
2022-02-02,09:52,0,1344,2,1.000,,0.000,0,1,
2022-02-02,09:53,0,264,2,65.000,,0.000,0,1,
2022-02-02,09:53,0,597,2,10.000,,0.000,0,1,
2022-02-02,09:54,0,598,2,7.000,,0.000,0,1,
2022-02-02,09:54,0,1754,2,168.000,,0.000,0,1,
2022-02-02,09:54,0,1750,2,186.000,,0.000,0,1,
2022-02-02,09:55,0,1155,2,18.000,,0.000,0,1,
2022-02-02,09:56,0,97,2,2518.000,,0.000,0,1,
2022-02-02,10:02,0,12,3,31.000,,0.000,0,1,
2022-02-02,10:03,0,1408,3,1.000,,0.000,0,1,
2022-02-02,10:03,0,914,3,4.000,,0.000,0,1,
2022-02-09,15:06,0,1095,3,40.000,,0.000,0,1,
2022-02-09,15:07,0,1093,2,40.000,,0.000,0,1,
2022-02-10,10:38,0,1196,3,3.000,,0.000,0,1,
2022-02-15,13:04,0,1178,3,3.000,,0.000,0,1,
2022-02-15,13:05,0,644,2,1.000,,0.000,0,1,
2022-02-15,13:05,0,646,3,10.000,,0.000,0,1,
2022-02-15,13:06,0,639,2,1.000,,0.000,0,1,
2022-02-15,13:06,0,643,3,1.000,,0.000,0,1,
2022-02-15,13:06,0,647,2,10.000,,0.000,0,1,
2022-02-15,13:06,0,649,3,2.000,,0.000,0,1,
2022-02-15,13:23,0,800,3,3.500,,0.000,0,1,
2022-02-15,13:24,0,1783,2,3.000,,0.000,0,1,
2022-02-15,13:25,0,647,2,10.000,,0.000,0,1,
2022-02-15,13:25,0,799,3,47.500,,0.000,0,1,
2022-02-15,13:26,0,1287,2,2.000,,0.000,0,1,
2022-02-15,13:26,0,55,2,2.000,,0.000,0,1,
2022-02-15,13:27,0,843,3,3.000,,0.000,0,1,
2022-02-15,13:29,0,970,3,6.000,,0.000,0,1,
2022-02-15,13:30,0,2111,2,1.000,,0.000,0,1,
2022-02-15,13:31,0,522,2,7.000,,0.000,0,1,
2022-02-15,13:31,0,520,3,1.000,,0.000,0,1,
2022-02-15,13:32,0,523,3,7.000,,0.000,0,1,
2022-02-15,13:32,0,813,3,9.000,,0.000,0,1,
2022-02-15,13:32,0,419,3,1.000,,0.000,0,1,
2022-02-15,13:33,0,1848,3,1.000,,0.000,0,1,
2022-02-17,08:10,0,1170,3,7.000,,0.000,0,1,
2022-02-17,08:10,0,559,2,1.000,,0.000,0,1,
2022-02-17,08:10,0,560,2,1.000,,0.000,0,1,
2022-02-17,08:11,0,563,3,1.000,,0.000,0,1,
2022-02-17,08:11,0,566,2,2.000,,0.000,0,1,
2022-02-17,08:12,0,570,3,2.000,,0.000,0,1,
2022-02-17,08:16,0,653,3,4.000,,0.000,0,1,
2022-02-17,08:21,0,1691,2,3.000,,0.000,0,1,
2022-02-17,08:22,0,396,3,3.000,,0.000,0,1,
2022-02-17,08:23,0,1252,2,1.000,,0.000,0,1,
2022-02-17,08:23,0,1253,3,1.000,,0.000,0,1,
2022-02-17,08:24,0,1719,3,3.000,,0.000,0,1,
2022-02-25,10:04,0,1449,2,8.000,,0.000,0,1,
2022-02-25,10:07,0,1450,3,9.000,,0.000,0,1,
2022-02-28,09:25,0,48,2,31.000,,0.000,0,1,
2022-03-02,13:30,0,1784,3,3.000,,0.000,0,1,
2022-03-03,10:56,0,167,3,7.000,,0.000,0,1,
2022-03-03,10:56,0,525,3,1.000,,0.000,0,1,
2022-03-03,10:57,0,938,2,1.000,,0.000,0,1,
2022-03-03,10:57,0,763,3,29.000,,0.000,0,1,
2022-03-03,10:58,0,1285,2,1.000,,0.000,0,1,
2022-03-03,11:00,0,1335,3,2.000,,0.000,0,1,
2022-03-03,11:02,0,1373,2,11.000,,0.000,0,1,
2022-03-09,09:30,0,385,2,3.000,,0.000,0,1,
2022-03-09,09:30,0,1106,2,2.000,,0.000,0,1,
2022-03-09,09:31,0,526,2,8.000,,0.000,0,1,
2022-03-09,09:32,0,30,2,1.000,,0.000,0,1,
2022-03-09,09:37,0,897,2,5.000,,0.000,0,1,
2022-03-09,09:37,0,127,2,1.000,,0.000,0,1,
2022-03-15,14:28,0,964,2,1.000,,0.000,0,1,
2022-03-15,14:31,0,1897,2,8.000,,0.000,0,1,
2022-03-17,09:07,0,1025,3,2.000,,0.000,0,1,
2022-03-17,09:07,0,1156,3,18.000,,0.000,0,1,
2022-03-17,09:09,0,66,2,1.000,,0.000,0,1,
2022-03-17,15:35,0,971,3,3.000,,0.000,0,1,
2022-03-17,15:35,0,972,2,3.000,,0.000,0,1,
2022-03-18,08:43,0,439,3,1.000,,0.000,0,1,
2022-03-18,15:07,0,765,3,168.000,,0.000,0,1,
2022-03-18,15:25,0,1888,3,1.000,,0.000,0,1,
2022-03-19,09:19,0,71,3,58.000,,0.000,0,1,
2022-03-19,09:34,0,13,3,1.000,,0.000,0,1,
2022-03-19,09:43,0,1886,2,1.000,,0.000,0,1,
2022-03-21,13:10,0,765,3,168.000,,0.000,0,1,
2022-03-22,09:53,0,1306,2,3.000,,0.000,0,1,
2022-03-22,09:53,0,1307,3,3.000,,0.000,0,1,
2022-03-22,09:54,0,1308,2,1.000,,0.000,0,1,
2022-03-22,09:55,0,1309,3,1.000,,0.000,0,1,
2022-03-22,09:58,0,1308,2,1.000,,0.000,0,1,
2022-03-23,09:48,0,1463,2,19.000,,0.000,0,1,
2022-03-23,09:49,0,1143,3,51.500,,0.000,0,1,
2022-03-23,09:49,0,1144,2,2.000,,0.000,0,1,
2022-03-23,09:52,0,914,3,4.000,,0.000,0,1,
2022-03-23,09:53,0,1619,2,1.000,,0.000,0,1,
2022-03-23,09:53,0,608,3,7.000,,0.000,0,1,
2022-03-23,09:53,0,2,2,1.000,,0.000,0,1,
2022-03-23,09:54,0,714,3,29.000,,0.000,0,1,
2022-03-23,11:48,0,765,3,168.000,,0.000,0,1,
2022-03-25,12:38,0,528,3,2.000,,0.000,0,1,
2022-03-25,16:30,0,1589,3,2.000,,0.000,0,1,
2022-03-25,16:30,0,1590,2,1.000,,0.000,0,1,
2022-03-25,16:31,0,1591,3,1.000,,0.000,0,1,
2022-03-25,16:31,0,1592,3,1.000,,0.000,0,1,
2022-03-25,16:33,0,1595,2,6.000,,0.000,0,1,
2022-03-25,16:33,0,1596,2,1.000,,0.000,0,1,
2022-03-25,16:34,0,1597,3,7.000,,0.000,0,1,
2022-03-25,16:35,0,1599,2,1.000,,0.000,0,1,
2022-03-25,16:35,0,1600,3,1.000,,0.000,0,1,
2022-04-05,09:21,0,815,2,11.000,,0.000,0,1,
2022-04-05,09:22,0,166,2,10.000,,0.000,0,1,
2022-04-05,09:22,0,576,3,92.000,,0.000,0,1,
2022-04-05,09:25,0,45,2,10.000,,0.000,0,1,
2022-04-05,09:25,0,607,3,2.000,,0.000,0,1,
2022-04-05,09:25,0,1351,3,2.000,,0.000,0,1,
2022-04-05,09:26,0,1750,2,186.000,,0.000,0,1,
2022-04-05,09:26,0,515,3,1.000,,0.000,0,1,
2022-04-05,09:26,0,1607,3,1.000,,0.000,0,1,
2022-04-05,09:27,0,327,3,1.000,,0.000,0,1,
2022-04-07,08:22,0,796,2,26.000,,0.000,0,1,
2022-04-07,08:23,0,1830,2,2.000,,0.000,0,1,
2022-04-07,08:24,0,987,3,4.000,,0.000,0,1,
2022-04-07,08:24,0,987,3,3.000,,0.000,0,1,
2022-04-07,11:35,0,1244,3,80.000,,0.000,0,1,
2022-04-07,11:35,0,1757,2,180.000,,0.000,0,1,
2022-04-07,11:36,0,1242,3,1506.000,,0.000,0,1,
2022-04-07,14:16,0,1534,3,25.000,,0.000,0,1,
2022-04-07,14:16,0,1533,2,25.000,,0.000,0,1,
2022-04-08,07:23,0,333,3,285.000,,0.000,0,1,
2022-04-12,07:23,0,1085,3,3.000,,0.000,0,1,
2022-04-12,15:55,0,737,2,1.000,,0.000,0,1,
2022-05-18,08:46,0,57,3,28.000,,0.000,0,1,
2022-05-18,09:07,0,298,2,2.000,,0.000,0,1,
2022-05-18,09:08,0,1520,3,1.000,,0.000,0,1,
2022-05-18,09:08,0,259,3,1.000,,0.000,0,1,
2022-05-18,09:10,0,1335,3,2.000,,0.000,0,1,
2022-05-18,09:10,0,2144,2,2.000,,0.000,0,1,
2022-05-18,09:11,0,1364,3,3.000,,0.000,0,1,
2022-05-18,09:14,0,1146,2,5.000,,0.000,0,1,
2022-05-18,09:14,0,1326,2,227.000,,0.000,0,1,
2022-05-18,09:16,0,1334,3,5.000,,0.000,0,1,
2022-05-18,09:16,0,292,2,1.000,,0.000,0,1,
2022-05-18,09:16,0,291,3,1.000,,0.000,0,1,
2022-05-18,09:18,0,1240,2,8.000,,0.000,0,1,
2022-04-22,11:07,0,939,3,1.000,,0.000,0,1,
2022-04-23,08:52,0,1442,2,20.000,,0.000,0,1,
2022-04-26,07:57,0,512,3,11.000,,0.000,0,1,
2022-04-26,07:57,0,419,3,1.000,,0.000,0,1,
2022-04-26,07:58,0,1622,3,1.000,,0.000,0,1,
2022-04-26,07:58,0,643,3,1.000,,0.000,0,1,
2022-04-26,07:59,0,1438,2,1.000,,0.000,0,1,
2022-04-26,07:59,0,1441,3,1.000,,0.000,0,1,
2022-04-26,10:00,0,1586,3,1.000,,0.000,0,1,
2022-04-29,10:07,0,1,5,1.000,-6.000,1.500,0,1,10036908
2022-04-29,10:07,0,3,5,1.000,-3.000,1.500,0,1,10036908
2022-04-29,10:07,0,4,5,1.000,-6.000,2.500,0,1,10036908
2022-04-29,10:27,0,20,5,20.000,-2538.000,5.000,0,1,10036909
2022-04-29,10:27,0,333,5,1.000,-286.000,40.000,0,1,10036909
2022-04-29,10:27,0,326,5,1.000,-78.000,20.000,0,1,10036909
2022-04-29,10:34,0,20,5,20.000,-2558.000,5.000,0,1,10036910
2022-04-29,10:34,0,333,5,2.000,-288.000,40.000,0,1,10036910
2022-04-29,10:34,0,326,5,2.000,-80.000,20.000,0,1,10036910
2022-04-29,10:35,0,20,5,20.000,-2578.000,5.000,0,1,10036911
2022-04-29,10:35,0,333,5,1.000,-289.000,40.000,0,1,10036911
2022-06-18,08:52,0,20,5,1.000,-2579.000,5.000,0,1,10036913
2022-06-18,08:59,0,20,5,1.000,-2580.000,5.000,0,1,10036914
2022-11-02,08:13,0,2155,2,0.000,0.000,0.000,0,1,0
2023-01-31,11:50,0,1043,2,27.000,20.000,0.000,0,1,0
2023-03-17,14:50,0,8,8,1.000,1.000,1.700,0,1,10036916
2023-06-12,07:59,0,20,5,1.000,-2581.000,5.000,0,1,10036918
2024-03-20,17:17,0,1848,5,2.000,-3.000,40.000,0,1,10036925
2024-03-20,17:17,0,1452,5,1.000,-4.000,12.000,0,1,10036925
2024-05-01,10:31,0,1728,5,1.000,-1.000,15.000,0,1,10036929
2024-05-01,10:31,0,942,5,1.000,-1.000,15.000,0,1,10036929
2024-05-01,10:31,0,1443,5,7.000,-8.000,5.000,0,1,10036929
2024-05-01,10:31,0,583,5,8.000,-8.000,7.000,0,1,10036929
2024-05-01,10:32,0,1728,5,1.000,-2.000,15.000,0,1,10036930
2024-05-01,10:32,0,942,5,1.000,-2.000,15.000,0,1,10036930
2024-05-01,10:32,0,1443,5,7.000,-15.000,5.000,0,1,10036930
2024-05-01,10:32,0,583,5,8.000,-16.000,7.000,0,1,10036930
2024-05-01,10:34,0,1728,5,1.000,-3.000,15.000,0,1,10036931
2024-05-01,10:34,0,942,5,1.000,-3.000,15.000,0,1,10036931
2024-05-01,10:34,0,1443,5,7.000,-22.000,5.000,0,1,10036931
2024-05-01,10:34,0,583,5,1.000,-17.000,7.000,0,1,10036931
2024-06-18,14:04,0,1753,5,1.000,-9.000,16.000,0,1,10036938
2024-06-18,14:04,0,420,5,1.000,-1.000,53.000,0,1,10036938
2024-08-20,17:09,0,1753,5,1.000,-10.000,16.000,0,1,10036945
2024-08-20,17:09,0,784,5,13.000,-13.000,12.000,0,1,10036945
2024-09-17,17:24,0,714,5,1.000,-32.000,16.000,0,1,10036951
2024-12-13,09:05,0,1637,5,10.000,-10.000,8.000,0,1,10036961
2024-12-13,11:22,0,1381,5,1.000,-61.000,25.000,0,1,10036962
2024-12-27,10:57,0,1162,5,1.000,-1.000,2.500,0,1,10036965
2024-12-27,10:57,0,1024,5,15.000,-271.000,2.500,0,1,10036965
2025-03-14,11:10,0,1504,5,2.000,-2.000,55.000,0,1,10036969
2025-03-14,11:10,0,1625,5,1.000,-1.000,30.000,0,1,10036969
2025-03-14,11:10,0,1292,5,12.000,-12.000,10.000,0,1,10036969
2025-04-21,09:45,0,1441,5,1.000,-2.000,25.000,0,1,10036973
2025-05-29,10:53,0,1165,5,1.000,-1.000,6.000,0,1,10036979
2025-05-29,10:53,0,1241,5,1.000,-187.000,12.000,0,1,10036979
2025-05-29,10:53,0,1821,5,1.000,-1.000,15.000,0,1,10036979
2025-05-29,10:53,0,765,5,1.000,-169.000,25.000,0,1,10036979
2025-06-12,09:33,0,12,5,1.000,-32.000,28.000,0,1,10036981
2025-06-12,09:33,0,1277,5,1.000,-1.000,12.000,0,1,10036981
2025-06-19,08:39,0,1303,5,10.000,-19.500,4.500,0,1,10036983
2025-06-19,08:39,0,197,5,1.000,-87.000,3.000,0,1,10036983
2025-06-19,08:39,0,1024,5,1.000,-272.000,2.500,0,1,10036983
2025-06-19,08:39,0,535,5,2.000,-2.000,1.500,0,1,10036983
2025-06-23,15:08,0,1425,5,1.000,-1.000,8.000,0,1,10036985
2025-07-28,13:03,0,20,5,15.000,-2596.000,6.000,0,1,10036987
2025-07-28,13:03,0,1327,5,7.000,-7.000,6.000,0,1,10036987
2025-07-28,13:03,0,333,5,2.000,-291.000,43.000,0,1,10036987
2025-07-28,13:03,0,1666,5,3.000,-4.000,17.000,0,1,10036987
2025-07-28,13:03,0,1573,5,3.000,-9.000,5.000,0,1,10036987
2025-07-28,13:03,0,1198,5,1.000,-1.000,110.000,0,1,10036987
2025-07-28,13:03,0,1434,5,1.000,-2.000,20.000,0,1,10036987
2025-07-28,13:03,0,854,5,1.000,-5.000,33.000,0,1,10036987
2025-07-28,13:03,0,94,5,1.000,-3.000,25.000,0,1,10036987
2025-08-29,04:09,0,1479,5,1.000,-1.000,25.000,0,1,10036992
2026-01-03,17:08,0,18,5,1.000,-1.000,5.000,0,1,10036998
2026-01-03,17:10,0,1626,5,1.000,-1.000,18.000,0,1,10036999
2026-01-03,17:10,0,1570,5,1.000,-1.000,20.000,0,1,10036999
2026-01-03,17:20,0,688,5,6.000,-6.000,6.000,0,1,10037000
2026-02-26,09:35,0,1024,5,20.000,-292.000,2.500,0,1,10037002
2026-02-26,09:35,0,2126,5,1.000,-1.000,13.000,0,1,10037002
2026-03-05,11:37,0,1111,5,1.000,-31.000,65.000,0,1,10037004
2026-03-27,16:01,0,1878,5,1.000,-1.000,30.000,0,1,10037006
2026-04-02,15:53,0,333,5,5.000,-296.000,45.000,0,1,10037008
2026-04-02,15:53,0,20,5,72.000,-2668.000,6.000,0,1,10037008
2026-04-02,15:53,0,1237,5,1.000,-1.000,125.000,0,1,10037008
2026-04-02,15:54,0,1082,5,1.000,-1.000,590.000,0,1,10037008
2026-05-08,11:20,0,676,5,8.000,-168.000,2.000,0,1,10037010
2026-06-06,12:31,0,1210,5,1.000,-1.000,75.000,0,1,10037014
2026-06-06,12:31,0,981,5,2.000,-73.000,12.000,0,1,10037014
2026-06-06,12:31,0,1625,5,5.000,-6.000,30.000,0,1,10037014
