DATA,HORA,USUARIO,MODULO,OPERACAO
2013-04-09,1258,1,PESPRO,Alt 1260-VASS PELO VEG Prc venda
2013-04-09,1258,1,PESPRO,Alt 1262-VASSOU PREFEI Prc venda
2013-04-09,1259,1,PESPRO,Alt 994-RODO MAD.DUPL40 Prc venda
2013-04-09,1259,1,PESPRO,Alt 992-RODO MAD.DUPL30 Prc venda
2013-04-09,1300,1,PESPRO,Alt 426-DESENTUP. BACIA Prc venda
2013-04-09,1308,1,PESPRO,Alt 53-ALICATE PRESSAO
2013-04-10,0652,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-04-10,0652,1,PEDEDATA,Data valida: 10/04/13 e hora 06:52:39 por SISTEMA
2013-04-10,0943,1,PESPRO,Alt 360-CACAMBA M PRETA Prc venda
2013-04-10,0958,1,PESPRO,Alt 406-DISCO  CORTE T8 nome res. Prc venda
2013-04-10,0958,1,PESPRO,Alt 405-DISCO  CORTE T2 nome res. Prc venda
2013-04-10,1001,1,PESPRO,Alt 404-DISCO TURBO Prc venda
2013-04-10,1509,1,PESPRO,Alt 1625-ESCADA GALV.14E Prc venda
2013-04-11,0657,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-04-11,0657,1,PEDEDATA,Data valida: 11/04/13 e hora 06:57:26 por SISTEMA
2013-04-12,0707,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-04-12,0707,1,PEDEDATA,Data valida: 12/04/13 e hora 07:07:01 por SISTEMA
2013-04-13,0659,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-04-13,0659,1,PEDEDATA,Data valida: 13/04/13 e hora 06:59:44 por SISTEMA
2013-04-13,1047,1,PESPRO,Alt 465-ESTANHO 50X50 U Prc venda
2013-04-15,0647,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-04-15,0647,1,PEDEDATA,Data valida: 15/04/13 e hora 06:47:17 por SISTEMA
2013-04-16,0659,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-04-16,0659,1,PEDEDATA,Data valida: 16/04/13 e hora 06:59:31 por SISTEMA
2013-04-16,0713,1,PESPRO,Alt 1049-SIF.DUPLO PLAST nome res.
2013-04-16,0758,1,PESPRO,Alt 78-ASSENTO ST.PLUS nome res. Prc venda
2013-04-16,0810,1,PESPRO,Alt 15-ASS.SANIT.ALMOF Prc venda
2013-04-16,0810,1,PESPRO,Alt 16-ASSEN SANIT SIM Prc venda
2013-04-16,0811,1,PESPRO,Alt 1046-SIF PLAST LAVAT Prc venda
2013-04-16,0811,1,PESPRO,Alt 1047-SIF PLAST TANQ Prc venda
2013-04-16,1010,1,PESPRO,Alt 807-CORD RODAPE MT Prc venda
2013-04-16,1015,1,PESPRO,Alt 808-RODAPE DE 7 MT Prc venda
2013-04-16,1623,1,PESPRO,Alt 522-FITA VENEZ MT Prc venda
2013-04-17,0706,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-04-17,0706,1,PEDEDATA,Data valida: 17/04/13 e hora 07:06:23 por SISTEMA
2013-04-18,0712,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-04-17,0901,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-04-17,0901,1,PEDEDATA,Data valida: 18/04/13 e hora 09:01:41 por SISTEMA
2013-04-18,0902,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-04-19,0651,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-04-19,0651,1,PEDEDATA,Data valida: 19/04/13 e hora 06:51:02 por SISTEMA
2013-04-20,0659,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-04-20,0659,1,PEDEDATA,Data valida: 20/04/13 e hora 06:59:03 por SISTEMA
2013-04-20,0710,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-04-20,0954,1,PESPRO,"Alt 1411-CAP ESGOTO 6"" Prc venda"
2013-04-20,0955,1,PESPRO,Alt 309-CHUV.LORENZETTI Prc venda
2013-04-20,0955,1,PESPRO,Alt 1952-CHAVE MANDRIL nome res.
2013-04-22,0715,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-04-22,0715,1,PEDEDATA,Data valida: 22/04/13 e hora 07:15:45 por SISTEMA
2013-04-22,1206,1,PESPRO,Alt 1084-TUBO CAIXA DESC Prc venda
2013-04-22,1209,1,PESPRO,Alt 1085-TUBO PONTA AZUL Prc venda
2013-04-22,1215,1,PESPRO,Alt 1045-SIF PAST PIA AM Prc venda
2013-04-23,0658,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-04-23,0658,1,PEDEDATA,Data valida: 23/04/13 e hora 06:58:30 por SISTEMA
2013-04-24,0705,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-04-24,0705,1,PEDEDATA,Data valida: 24/04/13 e hora 07:05:31 por SISTEMA
2013-04-24,1024,1,PESPRO,Alt 326-CAL DE REBO 20K Prc venda
2013-04-25,0651,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-04-25,0651,1,PEDEDATA,Data valida: 25/04/13 e hora 06:51:18 por SISTEMA
2013-04-25,0740,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-04-26,0653,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-04-26,0653,1,PEDEDATA,Data valida: 26/04/13 e hora 06:53:01 por SISTEMA
2013-04-26,1017,1,PESPRO,Alt 491-X nome res. Prc venda
2013-04-26,1326,1,PESPRO,Alt 1162-NEUTREX 1/4 Prc venda
2013-04-26,1326,1,PESPRO,Alt 1161-NEUTREX GALAO Prc venda
2013-04-26,1336,1,PESPRO,Alt 1153-TINGIDOR SPARL. Prc venda
2013-04-27,0738,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-04-27,0738,1,PEDEDATA,Data valida: 27/04/13 e hora 07:38:47 por SISTEMA
2013-04-29,0701,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-04-29,0701,1,PEDEDATA,Data valida: 29/04/13 e hora 07:01:58 por SISTEMA
2013-04-29,0736,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-04-29,0747,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-04-30,0653,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-04-30,0653,1,PEDEDATA,Data valida: 30/04/13 e hora 06:53:34 por SISTEMA
2013-04-30,0706,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-02,0714,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-02,0714,1,PEDEDATA,Data valida: 02/05/13 e hora 07:14:25 por SISTEMA
2013-05-02,1203,1,PESPRO,Alt 826-PASSA FIO 10 MT Prc venda
2013-05-02,1204,1,PESPRO,Alt 827-PASSA FIO 15 MT Prc venda
2013-05-02,1234,1,DEVPRO1,"Dev.merc cliente $9,00"
2013-05-02,1642,1,PESPRO,Alt 1184-TELA NYLON 1 MT Prc venda
2013-05-02,1707,1,PESPRO,Alt 46-ABRA APER 3 1/2 Prc venda
2013-05-02,1708,1,PESPRO,"Alt 1707-ABRAC APERTO 4"" Prc venda"
2013-05-03,0649,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-03,0649,1,PEDEDATA,Data valida: 03/05/13 e hora 06:49:47 por SISTEMA
2013-05-03,0743,1,PESPRO,Alt 1077-TESOURA  CHAPA Prc venda
2013-05-03,0746,1,PESPRO,Alt 1078-TESOURA  PODAR Prc venda
2013-05-03,0748,1,PESPRO,Alt 2339-RASPADOR REJUNT Prc venda
2013-05-03,0755,1,PESPRO,Alt 2190-ESCOVA ACO CIRC Prc venda
2013-05-03,0810,1,PESPRO,Alt 1941-CADEA MILANIN Prc venda
2013-05-03,0840,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-04,0743,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-04,0743,1,PEDEDATA,Data valida: 04/05/13 e hora 07:43:58 por SISTEMA
2013-05-06,0638,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-06,0638,1,PEDEDATA,Data valida: 06/05/13 e hora 06:38:35 por SISTEMA
2013-05-06,0740,1,PESPRO,Alt 1939-CESTA V AMER Prc venda
2013-05-07,0645,1,TROUSU,Tentativa de acesso ao usuario  1-SISTEMA com senha SEMHA
2013-05-07,0645,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-07,0645,1,PEDEDATA,Data valida: 07/05/13 e hora 06:45:30 por SISTEMA
2013-05-08,0655,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-08,0655,1,PEDEDATA,Data valida: 08/05/13 e hora 06:55:35 por SISTEMA
2013-05-08,1058,1,PESPRO,Alt 986-REGUA ALUMI 2MT Prc venda
2013-05-09,0656,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-09,0656,1,PEDEDATA,Data valida: 09/05/13 e hora 06:56:55 por SISTEMA
2013-05-09,1624,1,PESPRO,Alt 578-CABO FLEX 4MM Prc venda
2013-05-09,1624,1,PESPRO,Alt 579-CABO FLEX 6MM Prc venda
2013-05-10,0643,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-10,0643,1,PEDEDATA,Data valida: 10/05/13 e hora 06:43:20 por SISTEMA
2013-05-10,1037,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-10,1354,1,PESPRO,Alt 950-REG GAV AM 11/2 Prc venda
2013-05-10,1355,1,PESPRO,"Alt 951-REG GAVE AM 2"" Prc venda"
2013-05-10,1402,1,PESPRO,"Alt 951-REG GAVE AM 2"""
2013-05-10,1423,1,PESPRO,Alt 1072-TORN.PIA MISTUR nome res.
2013-05-10,1425,1,PESPRO,Alt 1074-TORN.LAV.MISTUR nome res.
2013-05-10,1427,1,PESPRO,Alt 1069-TOR PIA TP MAF nome res.
2013-05-10,1427,1,PESPRO,Alt 1899-TOR PIA SEXT nome res.
2013-05-10,1606,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-11,0656,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-11,0656,1,PEDEDATA,Data valida: 11/05/13 e hora 06:56:52 por SISTEMA
2013-05-11,0825,1,PESPRO,Alt 333-CIMENTO SAC 50K Prc venda
2013-05-11,0834,1,PESPRO,Alt 71-ARG.ACI-INT.20K
2013-05-11,0835,1,PESPRO,Alt 72-ARGA EXT ACII Prc venda
2013-05-11,0835,1,PESPRO,Alt 70-ARGA ACIII BRAN Prc venda
2013-05-11,0836,1,PESPRO,Alt 73-ARGA ACIII CINZ Prc venda
2013-05-11,0859,1,PESPRO,Alt 2103-CONTROLE PORTAO Prc venda
2013-05-11,1003,1,PESPRO,Alt 1073-TOR PIA P/FILT nome res. Prc venda
2013-05-13,0645,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-13,0645,1,PEDEDATA,Data valida: 13/05/13 e hora 06:45:36 por SISTEMA
2013-05-13,0936,1,PESPRO,Alt 1761-CAIXA PAS.20X20 Prc venda
2013-05-13,0936,1,PESPRO,Alt 574-CABO PP 3X1.5 Prc venda
2013-05-13,0937,1,PESPRO,Alt 1844-CAI L TIGRE4X2 Prc venda
2013-05-13,0937,1,PESPRO,Alt 1845-CAI L TIGRE4X4 Prc venda
2013-05-13,0937,1,PESPRO,Alt 1418-JUNCAO ESGOTO 2 Prc venda
2013-05-13,0938,1,PESPRO,Alt 887-PIST C QUEN GD Prc venda
2013-05-13,0938,1,PESPRO,Alt 886-PIST C QUENT PQ Prc venda
2013-05-13,0938,1,PESPRO,"Alt 42-ABRAC APERTO 2"" Prc venda"
2013-05-13,0939,1,PESPRO,Alt 194-CORT.PISO 50 Prc venda
2013-05-14,0648,1,TROUSU,Tentativa de acesso ao usuario  1-SISTEMA com senha SERNHA
2013-05-14,0648,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-14,0648,1,PEDEDATA,Data valida: 14/05/13 e hora 06:48:48 por SISTEMA
2013-05-14,0918,1,PESPRO,Alt 643-GRE ACO ANTI 15 Prc venda
2013-05-14,0919,1,PESPRO,Alt 643-GRE ACO ANTI 15
2013-05-14,0959,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-15,0645,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-15,0645,1,PEDEDATA,Data valida: 15/05/13 e hora 06:45:03 por SISTEMA
2013-05-15,1510,1,PESPRO,Alt 1828-GRE ALU TIG 10 Prc venda
2013-05-15,1510,1,PESPRO,Alt 1827-GRE ALU TIG 15 Prc venda
2013-05-16,0652,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-16,0652,1,PEDEDATA,Data valida: 16/05/13 e hora 06:52:15 por SISTEMA
2013-05-16,0935,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-17,0654,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-17,0654,1,PEDEDATA,Data valida: 17/05/13 e hora 06:54:18 por SISTEMA
2013-05-17,0903,1,PESPRO,Alt 499-X nome res.
2013-05-17,0905,1,PESPRO,Alt 499-TRANSFORMADOR nome res. Prc venda
2013-05-17,0905,1,PESPRO,Alt 65-TRANSFORM.BI750 nome res.
2013-05-17,0906,1,PESPRO,Alt 66-TRANSFOR.BI 300 nome res.
2013-05-17,0945,1,PESPRO,Alt 758-MACARICO Prc venda
2013-05-17,0945,1,PESPRO,Alt 2298-MAC.P/GAZ BUTAN Prc venda
2013-05-17,0947,1,PESPRO,Alt 759-MACA LONA ASFAL Prc venda
2013-05-17,0947,1,PESPRO,Alt 208-CASCOLA 750 GRS Prc venda
2013-05-17,1106,1,PESPRO,Alt 1470-CAX SIF15X5X5O Prc venda
2013-05-18,0656,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-18,0656,1,PEDEDATA,Data valida: 18/05/13 e hora 06:56:07 por SISTEMA
2013-05-18,0710,1,PESPRO,Alt 1765-REG.ESF.3/4 TIG Prc venda
2013-05-18,0711,1,PESPRO,Alt 1766-REG.E.11/2 TIGR Prc venda
2013-05-18,1301,1,PESPRO,Alt 628-GARG LATAO 7/8 Prc venda
2013-05-18,1301,1,PESPRO,"Alt 629-GARG LATAO 2"" Prc venda"
2013-05-20,0657,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-20,0657,1,PEDEDATA,Data valida: 20/05/13 e hora 06:57:42 por SISTEMA
2013-05-21,0657,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-21,0657,1,PEDEDATA,Data valida: 21/05/13 e hora 06:57:07 por SISTEMA
2013-05-22,0652,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-22,0652,1,PEDEDATA,Data valida: 22/05/13 e hora 06:52:16 por SISTEMA
2013-05-22,1329,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-23,0728,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-23,0728,1,PEDEDATA,Data valida: 23/05/13 e hora 07:28:51 por SISTEMA
2013-05-24,0656,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-24,0656,1,PEDEDATA,Data valida: 24/05/13 e hora 06:56:37 por SISTEMA
2013-05-24,1250,1,PESPRO,Alt 648-JIMO CUPI LITRO Prc venda
2013-05-24,1345,1,PESPRO,Alt 1123-MASSA  OLEO 1/4 Prc venda
2013-05-24,1348,1,PESPRO,Alt 1121-FUNDO GALV 1/4 Prc venda
2013-05-24,1417,1,PESPRO,Alt 1172-SELADOR MAD.1/4 Prc venda
2013-05-24,1436,1,PESPRO,Alt 693-LIG FLEX ITA 40 Prc venda
2013-05-24,1446,1,PESPRO,Alt 1147-MASSA ACRI LATA Prc venda
2013-05-24,1450,1,PESPRO,Alt 1177-COLO OUR E PRA Prc venda
2013-05-24,1450,1,PESPRO,Alt 1178-COLORGIM CORES Prc venda
2013-05-24,1526,1,PESPRO,Alt 1598-BIANCO BALDE Prc venda
2013-05-24,1529,1,PESPRO,Alt 1590-VEDACIT LATA Prc venda
2013-05-25,0706,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-25,0706,1,PEDEDATA,Data valida: 25/05/13 e hora 07:06:07 por SISTEMA
2013-05-27,0714,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-27,0714,1,PEDEDATA,Data valida: 27/05/13 e hora 07:14:10 por SISTEMA
2013-05-28,0652,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-28,0652,1,PEDEDATA,Data valida: 28/05/13 e hora 06:52:43 por SISTEMA
2013-05-29,0700,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-29,0700,1,PEDEDATA,Data valida: 29/05/13 e hora 07:00:35 por SISTEMA
2013-05-29,1118,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-31,0650,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-05-31,0650,1,PEDEDATA,Data valida: 31/05/13 e hora 06:50:49 por SISTEMA
2013-06-01,0706,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-01,0706,1,PEDEDATA,Data valida: 01/06/13 e hora 07:06:04 por SISTEMA
2013-06-03,0655,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-03,0655,1,PEDEDATA,Data valida: 03/06/13 e hora 06:55:06 por SISTEMA
2013-06-04,0637,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-04,0637,1,PEDEDATA,Data valida: 04/06/13 e hora 06:37:20 por SISTEMA
2013-06-04,0643,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-04,0845,1,PESPRO,Alt 962-ROLO DE LA 15 Prc venda
2013-06-04,0846,1,PESPRO,Alt 966-ROLO DE LA 9 Prc venda
2013-06-04,1031,1,PESPRO,Alt 603-FIO PLASTI2X1.5 Prc venda
2013-06-04,1440,1,PESPRO,Alt 1903-TINTA PISO GL Prc venda
2013-06-05,0653,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-05,0653,1,PEDEDATA,Data valida: 05/06/13 e hora 06:53:51 por SISTEMA
2013-06-05,0758,1,PESPRO,Alt 1652-PINCEL 500 21/2 Prc venda
2013-06-05,0759,1,PESPRO,Alt 1666-PINCEL 573 3/4 Prc venda
2013-06-05,0801,1,PESPRO,Alt 209-CASCOLA GALAO Prc venda
2013-06-05,0811,1,PESPRO,Alt 449-ESTICAD.ACO 1/4 Prc venda
2013-06-05,0811,1,PESPRO,Alt 450-ESTICAD.ACO3/16 nome res. Prc venda
2013-06-05,0812,1,PESPRO,Alt 449-ESTICAD.ACO 1/4 nome res.
2013-06-05,0812,1,PESPRO,Alt 452-ESTICAD.ACO 3/8 nome res. Prc venda
2013-06-05,0812,1,PESPRO,Alt 451-ESTICAD.ACO5/16 nome res. Prc venda
2013-06-05,0822,1,PESPRO,Alt 386-CHAVE PHIL.3/16 Prc venda
2013-06-05,0841,1,PESPRO,Alt 2273-MARTELO BELOTA Prc venda
2013-06-06,0701,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-06,0701,1,PEDEDATA,Data valida: 06/06/13 e hora 07:01:50 por SISTEMA
2013-06-07,0708,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-07,0708,1,PEDEDATA,Data valida: 07/06/13 e hora 07:08:29 por SISTEMA
2013-06-08,0722,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-08,0722,1,PEDEDATA,Data valida: 08/06/13 e hora 07:22:54 por SISTEMA
2013-06-10,0657,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-10,0657,1,PEDEDATA,Data valida: 10/06/13 e hora 06:57:29 por SISTEMA
2013-06-10,1513,1,PESPRO,Alt 502-X nome res. Prc venda
2013-06-10,1513,1,PESPRO,Alt 1614-VEDAP PRT GALAO nome res.
2013-06-10,1513,1,PESPRO,Alt 1615-VEDAP PRT BALDE nome res.
2013-06-11,0711,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-11,0711,1,PEDEDATA,Data valida: 11/06/13 e hora 07:11:43 por SISTEMA
2013-06-12,0705,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-12,0705,1,PEDEDATA,Data valida: 12/06/13 e hora 07:05:11 por SISTEMA
2013-06-13,0657,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-13,0657,1,PEDEDATA,Data valida: 13/06/13 e hora 06:57:30 por SISTEMA
2013-06-13,0753,1,PESPRO,Alt 673-LAMPEAO DE GAZ nome res. Prc venda
2013-06-14,0746,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-14,0746,1,PEDEDATA,Data valida: 14/06/13 e hora 07:46:25 por SISTEMA
2013-06-15,0713,1,TROUSU,Tentativa de acesso ao usuario  1-SISTEMA com senha ENHA
2013-06-15,0713,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-15,0713,1,PEDEDATA,Data valida: 15/06/13 e hora 07:13:21 por SISTEMA
2013-06-17,0746,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-17,0746,1,PEDEDATA,Data valida: 17/06/13 e hora 07:46:28 por SISTEMA
2013-06-18,0738,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-18,0738,1,PEDEDATA,Data valida: 18/06/13 e hora 07:38:08 por SISTEMA
2013-06-18,1405,1,PESPRO,Alt 2144-PILHA ALAR/PORT Prc venda
2013-06-18,1503,1,PESPRO,Alt 2195-TELEFONE Prc venda
2013-06-18,1529,1,PESPRO,Alt 2039-VIDRO LAMPEAO Prc venda
2013-06-19,0701,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-19,0701,1,PEDEDATA,Data valida: 19/06/13 e hora 07:01:28 por SISTEMA
2013-06-20,0740,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-20,0740,1,PEDEDATA,Data valida: 20/06/13 e hora 07:40:53 por SISTEMA
2013-06-21,0722,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-21,0722,1,PEDEDATA,Data valida: 21/06/13 e hora 07:22:56 por SISTEMA
2013-06-21,1447,1,PESPRO,Alt 2118-CANT.AZUL.EPOXI Prc venda
2013-06-21,1447,1,PESPRO,Alt 224-CANT L 3/4 SOBR Prc venda
2013-06-21,1447,1,PESPRO,Alt 223-CANT L 1/2 SOBR Prc venda
2013-06-21,1447,1,PESPRO,"Alt 225-CANTA L 1"" SOBR Prc venda"
2013-06-21,1448,1,PESPRO,Alt 221-CANTA AZ AL PIS Prc venda
2013-06-21,1448,1,PESPRO,Alt 220-CANT AZ FINA AL Prc venda
2013-06-21,1448,1,PESPRO,Alt 1970-CANT.L 5/8 SOBR Prc venda
2013-06-21,1449,1,PESPRO,Alt 2124-CANTON SOBR EPX Prc venda
2013-06-22,0706,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-22,0706,1,PEDEDATA,Data valida: 22/06/13 e hora 07:06:33 por SISTEMA
2013-06-24,0703,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-24,0703,1,PEDEDATA,Data valida: 24/06/13 e hora 07:03:41 por SISTEMA
2013-06-25,0623,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-25,0623,1,PEDEDATA,Data valida: 25/06/13 e hora 06:23:31 por SISTEMA
2013-06-25,0705,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-25,1028,1,PESPRO,Alt 185-CADEA SEGRE 25 Prc venda
2013-06-25,1029,1,PESPRO,Alt 1949-CAD.C/SEGREDO40 Prc venda
2013-06-25,1046,1,PESPRO,Alt 1071-TOR PIA MOVEL Prc venda
2013-06-25,1254,1,PESPRO,Alt 971-ROL ESPU 15 C/C Prc venda
2013-06-25,1254,1,PESPRO,Alt 972-ROL ESPU 23 C/C Prc venda
2013-06-25,1300,1,PESPRO,Alt 969-ROLO ESPU 7 C/C Prc venda
2013-06-25,1300,1,PESPRO,Alt 970-ROL ESPU 9 C/CA Prc venda
2013-06-25,1306,1,PESPRO,Alt 771-MAS CALE GAVETA Prc venda
2013-06-25,1355,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-25,1419,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-26,0658,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-26,0658,1,PEDEDATA,Data valida: 26/06/13 e hora 06:58:48 por SISTEMA
2013-06-26,0728,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-26,1422,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-27,0706,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-27,0706,1,PEDEDATA,Data valida: 27/06/13 e hora 07:06:36 por SISTEMA
2013-06-27,1512,1,PESPRO,Alt 21-AQUEC.LORENZETT Prc venda
2013-06-28,0655,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-28,0655,1,PEDEDATA,Data valida: 28/06/13 e hora 06:55:42 por SISTEMA
2013-06-28,1454,1,PESPRO,Alt 1797-TOR PIA CRUZETA Prc venda
2013-06-29,0714,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-06-29,0714,1,PEDEDATA,Data valida: 29/06/13 e hora 07:14:20 por SISTEMA
2013-07-01,0708,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-07-01,0708,1,PEDEDATA,Data valida: 01/07/13 e hora 07:08:14 por SISTEMA
2013-07-01,0728,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-07-01,1326,1,PESPRO,Alt 1828-GRE ALU TIG 10 Prc venda
2013-07-01,1329,1,PESPRO,Alt 640-GRELHA ALUM 10 Prc venda
2013-07-01,1330,1,PESPRO,Alt 641-GRELHA ALUM 15 Prc venda
2013-07-01,1404,1,PESPRO,Alt 829-PORTA GRELHA 10 Prc venda
2013-07-01,1405,1,PESPRO,Alt 830-PORTA GRELHA 15 Prc venda
2013-07-01,1408,1,PESPRO,Alt 140-BACIA SANITARIA Prc venda
2013-07-01,1412,1,PESPRO,Alt 310-CHUV MAXI-DUXA Prc venda
2013-07-01,1415,1,PESPRO,Alt 552-FECHO SEGURANCA Prc venda
2013-07-01,1614,1,PESPRO,"Alt 1431-TUBO ESGOTO 4"" Prc venda"
2013-07-02,0706,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-07-02,0706,1,PEDEDATA,Data valida: 02/07/13 e hora 07:06:11 por SISTEMA
2013-07-02,1711,1,PESPRO,Alt 2331-MANDRIL 1/2 Prc venda
2013-07-03,0702,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-07-03,0702,1,PEDEDATA,Data valida: 03/07/13 e hora 07:02:30 por SISTEMA
2013-07-03,1255,1,PESPRO,Alt 907-PLAINA ROB Prc venda
2013-07-03,1703,1,PESPRO,Alt 1813-BATENTE Prc venda
2013-07-04,0659,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-07-04,0659,1,PEDEDATA,Data valida: 04/07/13 e hora 06:59:19 por SISTEMA
2013-07-04,0846,1,PESPRO,Alt 1416-COT.C/VIS1OOX50 Prc venda
2013-07-04,1448,1,PESPRO,Alt 899-PALHA ACO 0 80G Prc venda
2013-07-04,1448,1,PESPRO,Alt 900-PALHA ACO 1 80G Prc venda
2013-07-04,1448,1,PESPRO,Alt 901-PALHA ACO 2 80G Prc venda
2013-07-05,0652,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-07-05,0652,1,PEDEDATA,Data valida: 05/07/13 e hora 06:52:09 por SISTEMA
2013-07-06,0710,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-07-06,0710,1,PEDEDATA,Data valida: 06/07/13 e hora 07:10:14 por SISTEMA
2013-07-06,1241,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-07-08,0658,1,TROUSU,Ativacao do usuario  1-SISTEMA
2013-07-08,0658,1,PEDEDATA,Data valida: 08/07/13 e hora 06:58:15 por SISTEMA
2013-07-08,1511,1,TROUSU,Tentativa de acesso ao usuario  1-SISTEMA com senha XSENHA
