CODIGO,BARRAS,PRODUTO,UNIDADE,VENDA1,VENDA2,VENDA3,ESTOQUE,GRUPO,SUBGRUPO,RESUMO,APLICACAO,LOCAL,FABRICANTE,CODFABRICA,OBS,REFER
301,0,CADEADO 35,UNID,36.00,0.00,0.00,0,0-,0-,CADEADO 35,,,,,,00000000000
310,0,CADEADO 35X70 H.LONGA,UNID,40.00,0.00,0.00,0,0-,0-,CADEADO 35H.LON,,,,,,00000000000
302,0,CADEADO 40,UNID,35.00,0.00,0.00,0,0-,0-,CADEADO 40,,,,,,00000000000
314,0,CADEADO 40 C/SEGREDO,UNID,45.00,0.00,0.00,0,0-,0-,CADEADO 40C/SEG,,,,,,00000000000
303,0,CADEADO 45,UNID,45.00,0.00,0.00,0,0-,0-,CADEADO 45,,,,,,00000000000
304,0,CADEADO 50,UNID,55.00,0.00,0.00,0,0-,0-,CADEADO 50,,,,,,00000000000
306,0,CADEADO 50 TETRA,UNID,100.00,0.00,0.00,0,0-,0-,CADEADO 50 TETR,,,,,,00000000000
305,0,CADEADO 60,UNID,93.00,0.00,0.00,0,0-,0-,CADEADO 60,,,,,,00000000000
307,0,CADEADO 60 TETRA,UNID,115.00,0.00,0.00,0,0-,0-,CADEADO 60 TETR,,,,,,00000000000
312,0,CADEADO P/MOTO,UNID,38.00,0.00,0.00,0,0-,0-,CADEADO P/MOTO,,,,,,00000000000
308,0,CADEADO PORTA DE ACO ART 12T,UNID,220.00,0.00,0.00,0,0-,0-,CADEADO P.ACO,,,,,,00000000000
315,0,CAIBRO 5X6,METRO,10.00,0.00,0.00,0,0-,0-,CAIBRO 5X6,,,,,,00000000000
332,0,CAIXA 3X3 SIST.X,UNID,7.00,0.00,0.00,0,0-,0-,CAIXA 3X3 X,,,,,,00000000000
1263,0,CAIXA C/MOLA 3.5,UNID,150.00,0.00,0.00,0,0-,0-,CAIXA MOLA 3.5,,,,,,00000000000
1264,0,CAIXA C/MOLA 4.5,UNID,200.00,0.00,0.00,0,0-,0-,CAIXA MOLA 4.5,,,,,,00000000000
316,0,CAIXA D AGUA,UNID,0.00,0.00,0.00,0,0-,0-,CAIXA DAGUA,,,,,,00000000000
318,0,CAIXA DE CARTA CHAPA,UNID,80.00,0.00,0.00,0,0-,0-,CAIXA CARTA CHA,,,,,,00000000000
319,0,CAIXA DE CARTA PLASTICO,UNID,22.00,0.00,0.00,0,0-,0-,CAIXA CARTA PLA,,,,,,00000000000
2069,0,CAIXA DE DESCARGA,UNID,60.00,0.00,0.00,0,0-,0-,CAIXA DESCARGA,,,,,,00000000000
331,0,CAIXA DE INSPECAO,UNID,8.00,0.00,0.00,0,0-,0-,CAIXA INSPECAO,,,,,,00000000000
199,0,CAIXA DE LUZ 3X3,UNID,4.00,0.00,0.00,-2,0-,0-,CAIXA 3X3,,,,,,00000000000
197,0,CAIXA DE LUZ 4X2,UNID,3.00,0.00,0.00,-87,0-,0-,CAIXA 4X2,,,,,,00000000000
2027,0,CAIXA DE LUZ 4X2 DRYWALL,UNID,6.00,0.00,0.00,0,0-,0-,CAIXA 4X2 DRYWA,,,,,,00000000000
321,0,CAIXA DE LUZ 4X2 TRAMONTINA,UNID,3.00,0.00,0.00,0,0-,0-,CAIXA 4X2 TRAMO,,,,,,00000000000
198,0,CAIXA DE LUZ 4X4,UNID,4.00,0.00,0.00,0,0-,0-,CAIXA LUZ 4X4,,,,,,00000000000
2028,0,CAIXA DE LUZ 4X4 DRYWALL,UNID,8.00,0.00,0.00,0,0-,0-,CAIXA 4X4 DRYWA,,,,,,00000000000
322,0,CAIXA DE LUZ 6X6 F.MOVEL,UNID,6.00,0.00,0.00,0,0-,0-,CAIXA 6X6F.MOV.,,,,,,00000000000
465,0,CAIXA FERRAMENTA CHAPA,UNID,65.00,0.00,0.00,-12,0-,0-,CAIXA FERR.CHAP,,,,,,00000000000
1034,0,CAIXA FERRAMENTA PLASTICA 12L,UNID,38.00,0.00,0.00,0,0-,0-,CAIXA FER.PL12L,,,,,,00000000000
466,0,CAIXA FERRAMENTA PLASTICA 19L,UNID,78.00,0.00,0.00,0,0-,0-,CAIXA FER.PL19L,,,,,,00000000000
320,0,CAIXA P/LAJE,UNID,10.00,0.00,0.00,-8,0-,0-,CAIXA P/LAJE,,,,,,00000000000
2037,0,CAIXA PASSAGEM 10X10,UNID,35.00,0.00,0.00,0,0-,0-,CAIXA PAS.10X10,,,,,,00000000000
323,0,CAIXA PASSAGEM 15X11,UNID,25.00,0.00,0.00,-1,0-,0-,CAIXA PAS.15X11,,,,,,00000000000
324,0,CAIXA PASSAGEM 15X15,UNID,40.00,0.00,0.00,-2,0-,0-,CAIXA PASS.15,,,,,,00000000000
325,0,CAIXA PASSAGEM 18X21,UNID,110.00,0.00,0.00,0,0-,0-,CAIXA PASS18X21,,,,,,00000000000
2038,0,CAIXA PASSAGEM 30X22,UNID,135.00,0.00,0.00,0,0-,0-,CAIXA PASS30X22,,,,,,00000000000
337,0,CAIXA SIF.10,UNID,28.00,0.00,0.00,0,0-,0-,CAIXA SIF.10,,,,,,00000000000
339,0,CAIXA SIF.15,UNID,78.00,0.00,0.00,0,0-,0-,CAIXA SIF.15,,,,,,00000000000
2010,0,CAIXA SOBREPOR,UNID,4.00,0.00,0.00,0,0-,0-,CAIXA SOBREPOR,,,,,,00000000000
984,0,CAIXILHO 0.5X20 FF,UNID,24.00,0.00,0.00,-1,0-,0-,CAIX. 0.5X20 FF,,,,,,00000000000
985,0,CAIXILHO 1.0X20 FF,UNID,45.00,0.00,0.00,0,0-,0-,CAIX. 1.0X20 FF,,,,,,00000000000
341,0,CAL DE PINTURA,UNID,25.00,0.00,0.00,0,0-,0-,CAL DE PINTURA,,,,,,00000000000
326,0,CAL DE REBOQUE 20 KG,UNID,30.00,0.00,0.00,-80,0-,0-,CAL DE REBO 20K,,,,,,00000000000
2034,0,CAL P/KILO,UNID,2.50,0.00,0.00,0,0-,0-,CAL P/KILO,,,,,,00000000000
342,0,CAL VIRGEM,UNID,10.00,0.00,0.00,0,0-,0-,CAL VIRGEM,,,,,,00000000000
347,0,CALHA AGUA FURTADA,UNID,45.00,0.00,0.00,0,0-,0-,CALHA AGUA FURT,,,,,,00000000000
343,0,CALHA COLONIAL,UNID,45.00,0.00,0.00,0,0-,0-,CALHA COLONIAL,,,,,,00000000000
344,0,CALHA MOLDURA,UNID,45.00,0.00,0.00,0,0-,0-,CALHA MOLDURA,,,,,,00000000000
345,0,CALHA PLATIBANDA,UNID,45.00,0.00,0.00,0,0-,0-,CALHA PLATIBAND,,,,,,00000000000
348,0,CAMARA DE AR,UNID,30.00,0.00,0.00,0,0-,0-,CAMARA DE AR,,,,,,00000000000
349,0,CAMISA DE LAMPIAO,UNID,3.00,0.00,0.00,0,0-,0-,CAMISA LAMPIAO,,,,,,00000000000
351,0,CAMPAINHA CIGARRA 4X2,UNID,18.00,0.00,0.00,0,0-,0-,CAMP.CIGAR.4X2,,,,,,00000000000
350,0,CAMPAINHA CIGARRA EXT.,UNID,18.00,0.00,0.00,0,0-,0-,CAMPAINHA C.EXT,,,,,,00000000000
352,0,CAMPAINHA DIN DON,UNID,38.00,0.00,0.00,0,0-,0-,CAMP. DIN-DON,,,,,,00000000000
353,0,CAMPAINHA SEM FIO,UNID,153.00,0.00,0.00,0,0-,0-,CAMPAINHA S/FIO,,,,,,00000000000
2267,0,CANALETA,UNID,27.00,0.00,0.00,0,0-,0-,CANALETA,,,,,,00000000000
2091,0,CANALETA X 10X2M C/ADES.,UNID,10.00,0.00,0.00,0,0-,0-,CANAL.10X2M C/A,,,,,,00000000000
355,0,CANALETA X 20X2M C/ADES.,UNID,13.00,0.00,0.00,0,0-,0-,CANAL.20X2M C/A,,,,,,00000000000
356,0,CANALETA X 40X2M C/ADES.,UNID,30.00,0.00,0.00,0,0-,0-,CANAL.40X2M C/A,,,,,,00000000000
357,0,CANETA P/MARCACAO,UNID,5.00,0.00,0.00,0,0-,0-,CANETA P/MARC.,,,,,,00000000000
358,0,CANOPLA 1/2,UNID,6.00,0.00,0.00,0,0-,0-,CANOPLA 1/2,,,,,,00000000000
359,0,CANOPLA 3/4,UNID,6.00,0.00,0.00,0,0-,0-,CANOPLA 3/4,,,,,,00000000000
363,0,CANTONEIRA L 1,UNID,33.00,0.00,0.00,0,0-,0-,CANTONEIRA L 1,,,,,,00000000000
360,0,CANTONEIRA L 1/2,UNID,20.00,0.00,0.00,-2,0-,0-,CANT0NEIRA L1/2,,,,,,00000000000
362,0,CANTONEIRA L 3/4,UNID,25.00,0.00,0.00,0,0-,0-,CANTONEIRA L3/4,,,,,,00000000000
361,0,CANTONEIRA L 5/8,UNID,28.00,0.00,0.00,0,0-,0-,CANTONEIRA L3/4,,,,,,00000000000
386,0,CAP ESG. 100,UNID,13.00,0.00,0.00,0,0-,0-,CAP ESG. 100,,,,,,00000000000
387,0,CAP ESG. 150,UNID,28.00,0.00,0.00,0,0-,0-,CAP ESG. 150,,,,,,00000000000
383,0,CAP ESG. 40,UNID,3.00,0.00,0.00,0,0-,0-,CAP ESG. 40,,,,,,00000000000
384,0,CAP ESG. 50,UNID,6.00,0.00,0.00,0,0-,0-,CAP ESG. 50,,,,,,00000000000
385,0,CAP ESG. 75,UNID,9.00,0.00,0.00,0,0-,0-,CAP ESG. 75,,,,,,00000000000
396,0,CAP LATAO 1,UNID,12.00,0.00,0.00,-3,0-,0-,CAP LATAO 1,,,,,,00000000000
394,0,CAP LATAO 1/2,UNID,5.00,0.00,0.00,0,0-,0-,CAP LATAO 1/2,,,,,,00000000000
398,0,CAP LATAO 11/2,UNID,24.00,0.00,0.00,0,0-,0-,CAP LATAO 11/2,,,,,,00000000000
397,0,CAP LATAO 11/4,UNID,20.00,0.00,0.00,0,0-,0-,CAP LATAO 11/4,,,,,,00000000000
2003,0,CAP LATAO 2,UNID,38.00,0.00,0.00,0,0-,0-,CAP LATAO 2,,,,,,00000000000
395,0,CAP LATAO 3/4,UNID,12.00,0.00,0.00,0,0-,0-,CAP LATAO 3/4,,,,,,00000000000
390,0,CAP MARROM 1,UNID,4.00,0.00,0.00,0,0-,0-,CAP MARROM 1,,,,,,00000000000
388,0,CAP MARROM 1/2,UNID,1.50,0.00,0.00,0,0-,0-,CAP MARROM 1/2,,,,,,00000000000
392,0,CAP MARROM 11/2,UNID,9.00,0.00,0.00,0,0-,0-,CAP MARROM 11/2,,,,,,00000000000
391,0,CAP MARROM 11/4,UNID,6.00,0.00,0.00,0,0-,0-,CAP MARROM 11/4,,,,,,00000000000
393,0,CAP MARROM 2,UNID,16.00,0.00,0.00,0,0-,0-,CAP MARROM 2,,,,,,00000000000
389,0,CAP MARROM 3/4,UNID,2.00,0.00,0.00,0,0-,0-,CAP MARROM 3/4,,,,,,00000000000
401,0,CAP ROSCAVEL 1,UNID,8.00,0.00,0.00,0,0-,0-,CAP ROSC.1,,,,,,00000000000
399,0,CAP ROSCAVEL 1/2,UNID,3.00,0.00,0.00,0,0-,0-,CAP ROSC.1/2,,,,,,00000000000
403,0,CAP ROSCAVEL 11/2,UNID,25.00,0.00,0.00,0,0-,0-,CAP ROSC.11/2,,,,,,00000000000
402,0,CAP ROSCAVEL 11/4,UNID,5.00,0.00,0.00,0,0-,0-,CAP ROSC.11/4,,,,,,00000000000
400,0,CAP ROSCAVEL 3/4,UNID,4.00,0.00,0.00,1,0-,0-,CAP ROSC.3/4,,,,,,00000000000
404,0,CAPA DE CHUVA,UNID,35.00,0.00,0.00,-1,0-,0-,CAPA DE CHUVA,,,,,,00000000000
2134,0,CAPACITOR,UNID,20.00,0.00,0.00,0,0-,0-,CAPACITOR,,,,,,00000000000
410,0,CARRINHO DE MAO,UNID,320.00,0.00,0.00,0,0-,0-,CARRINHO DE MAO,,,,,,00000000000
411,0,CARRINHO P/GELADEIRA-FOGAO,UNID,43.00,0.00,0.00,0,0-,0-,CARR.P/GEL.FOG.,,,,,,00000000000
412,0,CARTUCHO DE GAS 200G,UNID,18.00,0.00,0.00,0,0-,0-,CARTUCHO GAS,,,,,,00000000000
413,0,CARTUCHO DE GAS 400G,UNID,100.00,0.00,0.00,0,0-,0-,CARTUCHO GAS,,,,,,00000000000
414,0,CARVAO DE MAQUINA,UNID,32.00,0.00,0.00,0,0-,0-,CARVAO MAQUINA,,,,,,00000000000
415,0,CASCOLA 200G,UNID,28.00,0.00,0.00,0,0-,0-,CASCOLA 200G,,,,,,00000000000
1480,0,CASCOLA 400GRS,UNID,48.00,0.00,0.00,-6,0-,0-,CASCOLA 400GRS,,,,,,00000000000
416,0,CASCOLA 750G,UNID,65.00,0.00,0.00,0,0-,0-,CASCOLA 750G,,,,,,00000000000
417,0,CASCOLA GALAO,UNID,205.00,0.00,0.00,0,0-,0-,CASCOLA GALAO,,,,,,00000000000
418,0,CASCOLA TUBO,UNID,13.00,0.00,0.00,0,0-,0-,CASCOLA TUBO,,,,,,00000000000
419,0,CASCOREZ 1/2L,UNID,30.00,0.00,0.00,-1,0-,0-,CASCOREZ 1/2L,,,,,,00000000000
420,0,CASCOREZ 1L,UNID,55.00,0.00,0.00,-1,0-,0-,CASCOREZ 1L,,,,,,00000000000
423,0,CATALIZADOR,UNID,5.00,0.00,0.00,0,0-,0-,CATALIZADOR,,,,,,00000000000
424,0,CAVADEIRA 2 CABOS,UNID,60.00,0.00,0.00,0,0-,0-,CAVADEIRA 2CABO,,,,,,00000000000
426,0,CAVADEIRA RETA,UNID,48.00,0.00,0.00,0,0-,0-,CAVADEIRA RETA,,,,,,00000000000
425,0,CAVADEIRA TRADO,UNID,300.00,0.00,0.00,-1,0-,0-,CAVADEIRA TRADO,,,,,,00000000000
428,0,CAVALETE DAGUA,UNID,150.00,0.00,0.00,0,0-,0-,CAVALETE DAGUA,,,,,,00000000000
429,0,CAXIMBO P/GAS,UNID,5.00,0.00,0.00,0,0-,0-,CAXIMBO P/GAS,,,,,,00000000000
430,0,CENTRAL MISTURADOR T,UNID,20.00,0.00,0.00,0,0-,0-,CENTRAL MIST.T,,,,,,00000000000
431,0,CERA POLIDORA PEROLA,UNID,30.00,0.00,0.00,-1,0-,0-,CERA POLIDORA,,,,,,00000000000
434,0,CESTINHA VALVULA 3.1/2,UNID,18.00,0.00,0.00,0,0-,0-,CESTINHA 31/2,,,,,,00000000000
2290,0,CHAPIX QUARTZOLIT 1L,UNID,30.00,0.00,0.00,0,0-,0-,CHAPIX QUART1L,,,,,,00000000000
2322,0,"CHAPIX QUARTZOLIT 3,6L",UNID,80.00,0.00,0.00,0,0-,0-,"CHAPIX QUART3,6",,,,,,00000000000
440,0,CHAVE ALLEN,UNID,8.00,0.00,0.00,0,0-,0-,CHAVE ALLEN,,,,,,00000000000
2251,0,CHAVE CANHAO 07 FOGAO,UNID,28.00,0.00,0.00,0,0-,0-,CHAVE CANHAO 07,,,,,,00000000000
1016,0,CHAVE CANHAO 10,UNID,33.00,0.00,0.00,0,0-,0-,CHAVE CANHAO 10,,,,,,00000000000
159,0,CHAVE CANHAO 11,UNID,38.00,0.00,0.00,0,0-,0-,CHAVE CANHAO 11,,,,,,00000000000
160,0,CHAVE CANHAO 13,UNID,45.00,0.00,0.00,-1,0-,0-,CHAVE CANHAO 13,,,,,,00000000000
441,0,CHAVE CATRACA 1/2,UNID,110.00,0.00,0.00,0,0-,0-,CHAVE CATR.1/2,,,,,,00000000000
473,0,CHAVE COMBINADA 06,UNID,12.00,0.00,0.00,0,0-,0-,CHAVE COMBIN.06,,,,,,00000000000
474,0,CHAVE COMBINADA 07,UNID,11.00,0.00,0.00,0,0-,0-,CHAVE COMBIN.07,,,,,,00000000000
475,0,CHAVE COMBINADA 08,UNID,12.00,0.00,0.00,0,0-,0-,CHAVE COMBIN.08,,,,,,00000000000
476,0,CHAVE COMBINADA 09,UNID,12.00,0.00,0.00,0,0-,0-,CHAVE COMBIN.09,,,,,,00000000000
477,0,CHAVE COMBINADA 10,UNID,12.00,0.00,0.00,0,0-,0-,CHAVE COMBIN.10,,,,,,00000000000
478,0,CHAVE COMBINADA 11,UNID,12.00,0.00,0.00,0,0-,0-,CHAVE COMBIN.11,,,,,,00000000000
479,0,CHAVE COMBINADA 12,UNID,15.00,0.00,0.00,0,0-,0-,CHAVE COMBIN.12,,,,,,00000000000
480,0,CHAVE COMBINADA 13,UNID,18.00,0.00,0.00,0,0-,0-,CHAVE COMBIN.13,,,,,,00000000000
481,0,CHAVE COMBINADA 14,UNID,18.00,0.00,0.00,0,0-,0-,CHAVE COMBIN.14,,,,,,00000000000
482,0,CHAVE COMBINADA 15,UNID,18.00,0.00,0.00,0,0-,0-,CHAVE COMBIN.15,,,,,,00000000000
483,0,CHAVE COMBINADA 16,UNID,15.00,0.00,0.00,0,0-,0-,CHAVE COMBIN.16,,,,,,00000000000
484,0,CHAVE COMBINADA 17,UNID,20.00,0.00,0.00,0,0-,0-,CHAVE COMBIN.17,,,,,,00000000000
485,0,CHAVE COMBINADA 18,UNID,20.00,0.00,0.00,0,0-,0-,CHAVE COMBIN.18,,,,,,00000000000
486,0,CHAVE COMBINADA 19,UNID,23.00,0.00,0.00,0,0-,0-,CHAVE COMBIN.19,,,,,,00000000000
2266,0,CHAVE COMBINADA 20,UNID,25.00,0.00,0.00,0,0-,0-,CHAVE COMBIN.20,,,,,,00000000000
100,0,CHAVE COMBINADA 21,UNID,25.00,0.00,0.00,0,0-,0-,CHAVE COMBIN.21,,,,,,00000000000
2269,0,CHAVE COMBINADA 22,UNID,28.00,0.00,0.00,0,0-,0-,CHAVE COMBIN.22,,,,,,00000000000
2270,0,CHAVE COMBINADA 24,UNID,35.00,0.00,0.00,0,0-,0-,CHAVE COMBIN.24,,,,,,00000000000
448,0,CHAVE DE FENDA 1/4X10,UNID,21.00,0.00,0.00,0,0-,0-,CHAVE F.1/4X10,,,,,,00000000000
449,0,CHAVE DE FENDA 1/4X6,UNID,13.00,0.00,0.00,0,0-,0-,CHAVE F.1/4X6,,,,,,00000000000
450,0,CHAVE DE FENDA 1/4X8,UNID,16.00,0.00,0.00,0,0-,0-,CHAVE F.1/4X8,,,,,,00000000000
444,0,CHAVE DE FENDA 1/8X4,UNID,10.00,0.00,0.00,0,0-,0-,CHAVE F.1/8X4,,,,,,00000000000
442,0,CHAVE DE FENDA 1/8X5,UNID,14.00,0.00,0.00,0,0-,0-,CHAVE F.1/8X5,,,,,,00000000000
443,0,CHAVE DE FENDA 1/8X6,UNID,10.00,0.00,0.00,0,0-,0-,CHAVE F.1/8X6,,,,,,00000000000
445,0,CHAVE DE FENDA 3/16X4,UNID,10.00,0.00,0.00,0,0-,0-,CHAVE F.3/16X4,,,,,,00000000000
446,0,CHAVE DE FENDA 3/16X6,UNID,12.00,0.00,0.00,-1,0-,0-,CHAVE F.3/16X6,,,,,,00000000000
447,0,CHAVE DE FENDA 3/16X8,UNID,13.00,0.00,0.00,-1,0-,0-,CHAVE F.3/16X8,,,,,,00000000000
455,0,CHAVE DE FENDA 3/8X8,UNID,28.00,0.00,0.00,0,0-,0-,CHAVE F.3/8X8,,,,,,00000000000
452,0,CHAVE DE FENDA 5/16X6,UNID,22.00,0.00,0.00,0,0-,0-,CHAVE F.5/16X6,,,,,,00000000000
453,0,CHAVE DE FENDA 5/16X8,UNID,22.00,0.00,0.00,0,0-,0-,CHAVE F.5/16X8,,,,,,00000000000
489,0,CHAVE DE LAVATORIO,UNID,72.00,0.00,0.00,0,0-,0-,CHAVE LAVATORIO,,,,,,00000000000
467,0,CHAVE DE MANDRIL S2A,UNID,10.00,0.00,0.00,0,0-,0-,CHAVE MANDRIL,,,,,,00000000000
2208,0,CHAVE ESTRELA C/CATRACA 10X11,UNID,24.00,0.00,0.00,0,0-,0-,CHAVE EST.C/CAT,,,,,,00000000000
2209,0,CHAVE ESTRELA C/CATRACA 12X13,UNID,28.00,0.00,0.00,0,0-,0-,CHAVE EST.C/CAT,,,,,,00000000000
1015,0,CHAVE FENDA/PHILIPS,UNID,15.00,0.00,0.00,0,0-,0-,CHAVE FEN/PHIL.,,,,,,00000000000
491,0,CHAVE GRIFO 10,UNID,40.00,0.00,0.00,0,0-,0-,CHAVE GRIFO 10,,,,,,00000000000
492,0,CHAVE GRIFO 12,UNID,55.00,0.00,0.00,0,0-,0-,CHAVE GRIFO 12,,,,,,00000000000
493,0,CHAVE GRIFO 14,UNID,70.00,0.00,0.00,0,0-,0-,CHAVE GRIFO 14,,,,,,00000000000
494,0,CHAVE GRIFO 18,UNID,90.00,0.00,0.00,0,0-,0-,CHAVE GRIFO 18,,,,,,00000000000
495,0,CHAVE GRIFO 24,UNID,160.00,0.00,0.00,0,0-,0-,CHAVE GRIFO 24,,,,,,00000000000
2289,0,CHAVE HIDRAULICA MULTIUSO,UNID,40.00,0.00,0.00,0,0-,0-,CHAVE HIDR.MULT,,,,,,00000000000
436,0,CHAVE INGLESA 08,UNID,75.00,0.00,0.00,0,0-,0-,CHAVE INGLES.08,,,,,,00000000000
437,0,CHAVE INGLESA 10,UNID,90.00,0.00,0.00,0,0-,0-,CHAVE INGLES.10,,,,,,00000000000
2189,0,CHAVE INGLESA 12,UNID,125.00,0.00,0.00,0,0-,0-,CHAVE INGLESA12,,,,,,00000000000
435,0,CHAVE INGLESA 15,UNID,160.00,0.00,0.00,0,0-,0-,CHAVE INGLES.15,,,,,,00000000000
1063,0,CHAVE L BIELA 09-15,UNID,36.00,0.00,0.00,0,0-,0-,CHAVE L 09-15,,,,,,00000000000
1064,0,CHAVE L BIELA 16-19,UNID,45.00,0.00,0.00,0,0-,0-,CHAVE L 16-19,,,,,,00000000000
2090,0,CHAVE MARGIRUS 301,UNID,30.00,0.00,0.00,0,0-,0-,CHAVE MARGIRUS,,,,,,00000000000
2250,0,CHAVE P/ESMERILHADEIRA,UNID,25.00,0.00,0.00,0,0-,0-,CHAVE P/ESMERIL,,,,,,00000000000
457,0,CHAVE PHILIPS 1/4X10,UNID,23.00,0.00,0.00,-2,0-,0-,CHAVE PH.1/4X10,,,,,,00000000000
460,0,CHAVE PHILIPS 1/4X5,UNID,12.00,0.00,0.00,-1,0-,0-,CHAVE PH.1/4X5,,,,,,00000000000
461,0,CHAVE PHILIPS 1/4X56,UNID,13.00,0.00,0.00,0,0-,0-,CHAVE PH.1/4X56,,,,,,00000000000
456,0,CHAVE PHILIPS 1/8X4-5,UNID,10.00,0.00,0.00,0,0-,0-,CHAVE PH.1/8X45,,,,,,00000000000
458,0,CHAVE PHILIPS 3/16X4,UNID,21.00,0.00,0.00,0,0-,0-,CHAVE PH.3/16X4,,,,,,00000000000
459,0,CHAVE PHILIPS 3/16X5,UNID,10.00,0.00,0.00,-3,0-,0-,CHAVE PH.3/16X5,,,,,,00000000000
464,0,CHAVE PHILIPS 3/8X8,UNID,30.00,0.00,0.00,-1,0-,0-,CHAVE PH.3/8X8,,,,,,00000000000
462,0,CHAVE PHILIPS 5/16X6,KG,21.00,0.00,0.00,0,0-,0-,CHAVE PH.5/16X6,,,,,,00000000000
463,0,CHAVE PHILIPS 5/16X8,UNID,24.00,0.00,0.00,0,0-,0-,CHAVE PH.5/16X8,,,,,,00000000000
1058,0,CHAVE TOCO FENDA/PHILIPS,UNID,20.00,0.00,0.00,0,0-,0-,CHAVE TOCO F/P,,,,,,00000000000
472,0,CHAVE VIRAR FERRO 1/2,UNID,48.00,0.00,0.00,0,0-,0-,CHAVE V.FE.1/2,,,,,,00000000000
469,0,CHAVE VIRAR FERRO 1/4,UNID,30.00,0.00,0.00,0,0-,0-,CHAVE V.FE.1/4,,,,,,00000000000
468,0,CHAVE VIRAR FERRO 3/16,UNID,26.00,0.00,0.00,0,0-,0-,CHAVE V.FE.3/16,,,,,,00000000000
470,0,CHAVE VIRAR FERRO 5/16,UNID,40.00,0.00,0.00,0,0-,0-,CHAVE V.FE.5/16,,,,,,00000000000
471,0,CHAVE VIRAR FERRRO 3/8,UNID,43.00,0.00,0.00,0,0-,0-,CHAVE V.FE.3/8,,,,,,00000000000
497,0,CHIBANCA C/CABO,UNID,120.00,0.00,0.00,0,0-,0-,CHIBANCA C/CABO,,,,,,00000000000
500,0,CHUMBADOR 1/2,UNID,12.00,0.00,0.00,-5,0-,0-,CHUMBADOR 1/2,,,,,,00000000000
498,0,CHUMBADOR 1/4X2,UNID,3.00,0.00,0.00,0,0-,0-,CHUMBADOR 1/4X2,,,,,,00000000000
2228,0,CHUMBADOR 1/4X3,UNID,4.00,0.00,0.00,0,0-,0-,CHUMBADOR 1/4X3,,,,,,00000000000
499,0,CHUMBADOR 3/8,UNID,6.00,0.00,0.00,0,0-,0-,CHUMBADOR 3/8,,,,,,00000000000
1061,0,CHUMBADOR 5/16,UNID,4.00,0.00,0.00,0,0-,0-,CHUMBADOR 5/16,,,,,,00000000000
1663,0,CHUVEIRINHO,UNID,10.00,0.00,0.00,0,0-,0-,CHUVEIRINHO,,,,,,00000000000
1800,0,CHUVEIRO FRIO,UNID,80.00,0.00,0.00,0,0-,0-,CHUVEIRO FRIO,,,,,,00000000000
1989,0,CHUVEIRO TRADICAO,UNID,330.00,0.00,0.00,0,0-,0-,CHUVEIRO TRADIC,,,,,,00000000000
503,0,CILINDRO FECHADURA GDE.,UNID,25.00,0.00,0.00,0,0-,0-,CILINDRO FECH.G,,,,,,00000000000
502,0,CILINDRO FECHADURA PEQ.,UNID,15.00,0.00,0.00,0,0-,0-,CILINDRO FECH.P,,,,,,00000000000
1977,0,CIMENTO 25K,UNID,20.00,0.00,0.00,0,0-,0-,CIMENTO 25K,,,,,,00000000000
2187,0,CIMENTO BRANCO,UNID,180.00,0.00,0.00,0,0-,0-,CIMENTO BRANCO,,,,,,00000000000
335,0,CIMENTO POR KG,KILO,1.50,0.00,0.00,-341,0-,0-,CIMENTO POR KG,,,,,,00000000000
333,0,CIMENTO SACO DE 50 KG,KILO,47.00,0.00,0.00,-296,0-,0-,CIMENTO SAC 50K,,,,,,00000000000
505,0,CLIP CABO ACO 1/4,UNID,6.00,0.00,0.00,0,0-,0-,CLIP C.ACO 1/4,,,,,,00000000000
506,0,CLIP CABO ACO 1/8,UNID,4.00,0.00,0.00,0,0-,0-,CLIP C.ACO 1/8,,,,,,00000000000
507,0,CLIP CABO ACO 3/16,UNID,5.00,0.00,0.00,0,0-,0-,CLIP C.ACO 3/16,,,,,,00000000000
508,0,CLIP CABO ACO 3/8,UNID,10.00,0.00,0.00,0,0-,0-,CLIP C.ACO 3/8,,,,,,00000000000
509,0,CLIP CABO ACO 5/16,UNID,6.00,0.00,0.00,0,0-,0-,CLIP C.ACO 5/16,,,,,,00000000000
2284,0,CLORO 2 LITROS,UNID,20.00,0.00,0.00,0,0-,0-,CLORO 2 LITROS,,,,,,00000000000
510,0,CLORO GALAO,UNID,45.00,0.00,0.00,0,0-,0-,CLORO GALAO,,,,,,00000000000
511,0,CLORO LITRO,UNID,12.00,0.00,0.00,0,0-,0-,CLORO LITRO,,,,,,00000000000
43,0,COLA ARALDITE 05MIN.,UNID,50.00,0.00,0.00,0,0-,0-,COLA ARALD.05 M,,,,,,00000000000
44,0,COLA ARALDITE 10MIN.,UNID,35.00,0.00,0.00,0,0-,0-,COLA ARALD.10 M,,,,,,00000000000
45,0,COLA ARALDITE 90MIN.,UNID,35.00,0.00,0.00,0,0-,0-,COLA ARALD.90 M,,,,,,00000000000
75,0,COLA INSTANTANEA 100GR,UNID,55.00,0.00,0.00,-10,0-,0-,COLA INSTANT100,,,,,,00000000000
1879,0,COLA INSTANTANEA 20GR,UNID,15.00,0.00,0.00,0,0-,0-,COLA INSTANT.20,,,,,,00000000000
2178,0,COLA INSTANTANEA 50GR,UNID,18.00,0.00,0.00,0,0-,0-,COLA INSTANT.50,,,,,,00000000000
